actor_grad_norm,actor_loss,batch_in_epoch,batch_size,critic_grad_norm,critic_loss,critic_loss_unweighted,epoch,local_step,q1,reference_deviation_abs_max,reference_deviation_abs_mean,reference_deviation_penalty,reference_deviation_penalty_coef,reference_deviation_penalty_w,rl_loss,rl_loss_w,step,target_q_clip
0.065945,-0.24721,204.0,256.0,15.137361,2.142439,2.142439,0.0,204.0,,1.823117,0.127433,0.026215,10.0,0.26215,-0.50936,-0.50936,204.0,
,,205.0,256.0,,2.064206,2.064206,0.0,205.0,0.488191,,,,,,,,205.0,0.300781
0.092421,-0.17531,206.0,256.0,10.563217,2.117697,2.117697,0.0,206.0,,1.622835,0.127485,0.026502,10.0,0.26502,-0.44033,-0.44033,206.0,
,,207.0,256.0,,2.255645,2.255645,0.0,207.0,0.515442,,,,,,,,207.0,0.324219
0.070167,-0.203913,208.0,256.0,19.384533,2.073844,2.073844,0.0,208.0,,1.575018,0.133865,0.030302,10.0,0.303019,-0.506932,-0.506932,208.0,
,,209.0,256.0,,2.205168,2.205168,0.0,209.0,0.554343,,,,,,,,209.0,0.308594
0.062459,-0.15055,210.0,256.0,11.231788,2.152288,2.152288,0.0,210.0,,1.729021,0.13415,0.030943,10.0,0.30943,-0.45998,-0.45998,210.0,
,,211.0,256.0,,2.121904,2.121904,0.0,211.0,0.551097,,,,,,,,211.0,0.351562
0.070917,-0.13087,212.0,256.0,29.696684,2.252893,2.252893,0.0,212.0,,4.7979,0.132461,0.033291,10.0,0.332911,-0.463781,-0.463781,212.0,
,,213.0,256.0,,2.062635,2.062635,0.0,213.0,0.575304,,,,,,,,213.0,0.355469
0.066042,-0.346069,214.0,256.0,19.714968,2.266902,2.266902,0.0,214.0,,1.560087,0.119717,0.020076,10.0,0.200758,-0.546827,-0.546827,214.0,
,,215.0,256.0,,2.146609,2.146609,0.0,215.0,0.564057,,,,,,,,215.0,0.320312
0.082594,-0.185342,216.0,256.0,25.036686,2.178721,2.178721,0.0,216.0,,1.619162,0.130927,0.027665,10.0,0.276645,-0.461987,-0.461987,216.0,
,,217.0,256.0,,1.859584,1.859584,0.0,217.0,0.512915,,,,,,,,217.0,0.375
0.064715,-0.167244,218.0,256.0,11.32949,1.998567,1.998567,0.0,218.0,,2.063371,0.132854,0.029573,10.0,0.295728,-0.462972,-0.462972,218.0,
,,219.0,256.0,,1.941318,1.941318,0.0,219.0,0.539475,,,,,,,,219.0,0.375
0.062625,-0.299311,220.0,256.0,11.770355,2.123884,2.123884,0.0,220.0,,1.715621,0.125758,0.024742,10.0,0.247419,-0.54673,-0.54673,220.0,
,,221.0,256.0,,2.190818,2.190818,0.0,221.0,0.568953,,,,,,,,221.0,0.324219
0.079333,-0.269779,222.0,256.0,7.978365,2.42522,2.42522,0.0,222.0,,1.67005,0.124108,0.023708,10.0,0.237078,-0.506857,-0.506857,222.0,
,,223.0,256.0,,1.920304,1.920304,0.0,223.0,0.587448,,,,,,,,223.0,0.402344
0.069287,-0.062641,224.0,256.0,18.649908,2.28775,2.28775,0.0,224.0,,5.403408,0.135088,0.043012,10.0,0.430122,-0.492763,-0.492763,224.0,
,,225.0,256.0,,2.149415,2.149415,0.0,225.0,0.536825,,,,,,,,225.0,0.335938
0.059292,-0.30706,226.0,256.0,27.241493,2.325949,2.325949,0.0,226.0,,1.670062,0.123199,0.023149,10.0,0.231487,-0.538547,-0.538547,226.0,
,,227.0,256.0,,2.395951,2.395951,0.0,227.0,0.559016,,,,,,,,227.0,0.300781
0.065173,-0.319052,228.0,256.0,17.847513,2.07796,2.07796,0.0,228.0,,1.658391,0.122933,0.022462,10.0,0.224621,-0.543673,-0.543673,228.0,
,,229.0,256.0,,1.961317,1.961317,0.0,229.0,0.475142,,,,,,,,229.0,0.332031
0.059706,-0.199013,230.0,256.0,10.805435,2.137929,2.137929,0.0,230.0,,1.541618,0.135205,0.030026,10.0,0.30026,-0.499272,-0.499272,230.0,
,,231.0,256.0,,1.985868,1.985868,0.0,231.0,0.558975,,,,,,,,231.0,0.347656
0.065038,-0.151287,232.0,256.0,12.377956,2.144111,2.144111,0.0,232.0,,4.14493,0.132789,0.032871,10.0,0.328715,-0.480002,-0.480002,232.0,
,,233.0,256.0,,2.011128,2.011128,0.0,233.0,0.505502,,,,,,,,233.0,0.296875
0.0625,-0.28803,234.0,256.0,9.679214,2.148662,2.148662,0.0,234.0,,1.485622,0.124727,0.023303,10.0,0.233029,-0.521059,-0.521059,234.0,
,,235.0,256.0,,2.022462,2.022462,0.0,235.0,0.53026,,,,,,,,235.0,0.320312
0.058312,-0.23616,236.0,256.0,10.055638,2.290364,2.290364,0.0,236.0,,2.418492,0.129298,0.027106,10.0,0.271065,-0.507224,-0.507224,236.0,
,,237.0,256.0,,1.974343,1.974343,0.0,237.0,0.540019,,,,,,,,237.0,0.347656
0.110953,-0.040208,238.0,256.0,12.582849,2.035521,2.035521,0.0,238.0,,9.203777,0.134674,0.046774,10.0,0.467738,-0.507946,-0.507946,238.0,
,,239.0,256.0,,1.873968,1.873968,0.0,239.0,0.556114,,,,,,,,239.0,0.414062
0.073561,-0.105983,240.0,256.0,24.455133,2.254354,2.254354,0.0,240.0,,6.514368,0.13602,0.03804,10.0,0.380405,-0.486388,-0.486388,240.0,
,,241.0,256.0,,2.151424,2.151424,0.0,241.0,0.533072,,,,,,,,241.0,0.351562
0.077444,-0.169701,242.0,256.0,13.75067,1.904571,1.904571,0.0,242.0,,1.768988,0.132694,0.030469,10.0,0.304687,-0.474388,-0.474388,242.0,
,,243.0,256.0,,2.194472,2.194472,0.0,243.0,0.55864,,,,,,,,243.0,0.339844
0.062201,-0.244825,244.0,256.0,19.204052,2.095701,2.095701,0.0,244.0,,1.925618,0.13099,0.027719,10.0,0.277187,-0.522012,-0.522012,244.0,
,,245.0,256.0,,2.218624,2.218624,0.0,245.0,0.548695,,,,,,,,245.0,0.332031
0.071112,-0.341878,246.0,256.0,17.649809,2.567467,2.567467,0.0,246.0,,1.466164,0.117222,0.017235,10.0,0.172345,-0.514223,-0.514223,246.0,
,,247.0,256.0,,2.490082,2.490082,0.0,247.0,0.555919,,,,,,,,247.0,0.3125
0.068678,-0.168857,248.0,256.0,37.842842,2.283914,2.283914,0.0,248.0,,1.75792,0.131612,0.02909,10.0,0.290899,-0.459756,-0.459756,248.0,
,,249.0,256.0,,2.070667,2.070667,0.0,249.0,0.518871,,,,,,,,249.0,0.332031
0.057585,-0.249099,250.0,256.0,16.815666,2.224044,2.224044,0.0,250.0,,1.978137,0.123311,0.023718,10.0,0.237178,-0.486277,-0.486277,250.0,
,,251.0,256.0,,2.372169,2.372169,0.0,251.0,0.545749,,,,,,,,251.0,0.320312
0.065714,-0.303438,252.0,256.0,17.680689,2.448494,2.448494,0.0,252.0,,1.699347,0.122151,0.022303,10.0,0.223027,-0.526464,-0.526464,252.0,
,,253.0,256.0,,2.170797,2.170797,0.0,253.0,0.507454,,,,,,,,253.0,0.332031
0.054081,-0.219384,254.0,256.0,22.188864,2.127167,2.127167,0.0,254.0,,1.882658,0.130105,0.027944,10.0,0.279436,-0.49882,-0.49882,254.0,
,,255.0,256.0,,2.061802,2.061802,0.0,255.0,0.574577,,,,,,,,255.0,0.355469
0.059466,-0.300361,256.0,256.0,31.291178,2.298149,2.298149,0.0,256.0,,1.531528,0.124837,0.023799,10.0,0.237985,-0.538347,-0.538347,256.0,
,,257.0,256.0,,2.438369,2.438369,0.0,257.0,0.532482,,,,,,,,257.0,0.289062
0.067513,-0.167829,258.0,256.0,23.055252,2.273236,2.273236,0.0,258.0,,1.515332,0.133332,0.03,10.0,0.3,-0.467829,-0.467829,258.0,
,,259.0,256.0,,2.441987,2.441987,0.0,259.0,0.529647,,,,,,,,259.0,0.335938
0.060932,-0.276225,260.0,256.0,46.224899,2.478983,2.478983,0.0,260.0,,1.444762,0.126339,0.024184,10.0,0.24184,-0.518064,-0.518064,260.0,
,,261.0,256.0,,2.280838,2.280838,0.0,261.0,0.586615,,,,,,,,261.0,0.382812
0.071263,-0.333041,262.0,256.0,33.694801,2.618175,2.618175,0.0,262.0,,1.598446,0.122138,0.022379,10.0,0.223786,-0.556827,-0.556827,262.0,
,,263.0,256.0,,2.036738,2.036738,0.0,263.0,0.527498,,,,,,,,263.0,0.328125
0.05817,-0.203834,264.0,256.0,25.459318,2.240185,2.240185,0.0,264.0,,1.975626,0.129494,0.028005,10.0,0.280048,-0.483882,-0.483882,264.0,
,,265.0,256.0,,2.034688,2.034688,0.0,265.0,0.499509,,,,,,,,265.0,0.300781
0.060511,-0.203126,266.0,256.0,23.080248,2.200804,2.200804,0.0,266.0,,2.207307,0.129699,0.029416,10.0,0.294156,-0.497282,-0.497282,266.0,
,,267.0,256.0,,2.283861,2.283861,0.0,267.0,0.589653,,,,,,,,267.0,0.347656
0.05725,-0.274856,268.0,256.0,17.102983,1.970153,1.970153,0.0,268.0,,2.575388,0.128145,0.027124,10.0,0.271235,-0.546091,-0.546091,268.0,
,,269.0,256.0,,2.3111,2.3111,0.0,269.0,0.51521,,,,,,,,269.0,0.28125
0.076714,-0.223015,270.0,256.0,19.87849,2.72102,2.72102,0.0,270.0,,1.640583,0.124792,0.023863,10.0,0.238626,-0.461641,-0.461641,270.0,
,,271.0,256.0,,2.191937,2.191937,0.0,271.0,0.529356,,,,,,,,271.0,0.320312
0.073575,-0.238535,272.0,256.0,25.600534,2.349627,2.349627,0.0,272.0,,1.984487,0.126491,0.024846,10.0,0.248462,-0.486997,-0.486997,272.0,
,,273.0,256.0,,1.865474,1.865474,0.0,273.0,0.505377,,,,,,,,273.0,0.347656
0.061422,-0.175102,274.0,256.0,25.904783,2.362502,2.362502,0.0,274.0,,1.914664,0.133789,0.031662,10.0,0.316617,-0.491719,-0.491719,274.0,
,,275.0,256.0,,2.074448,2.074448,0.0,275.0,0.548427,,,,,,,,275.0,0.335938
0.092997,-0.264579,276.0,256.0,32.374249,2.487668,2.487668,0.0,276.0,,1.657065,0.123089,0.023444,10.0,0.234435,-0.499014,-0.499014,276.0,
,,277.0,256.0,,2.246562,2.246562,0.0,277.0,0.504169,,,,,,,,277.0,0.332031
0.053979,-0.141621,278.0,256.0,29.111794,2.177674,2.177674,0.0,278.0,,2.415213,0.137074,0.032234,10.0,0.322335,-0.463956,-0.463956,278.0,
,,279.0,256.0,,2.203694,2.203694,0.0,279.0,0.579209,,,,,,,,279.0,0.34375
0.059854,-0.28955,280.0,256.0,18.19515,2.319327,2.319327,0.0,280.0,,2.239556,0.124519,0.025547,10.0,0.255468,-0.545018,-0.545018,280.0,
,,281.0,256.0,,2.19321,2.19321,0.0,281.0,0.505289,,,,,,,,281.0,0.289062
0.075276,-0.186562,282.0,256.0,14.782256,2.410915,2.410915,0.0,282.0,,4.371231,0.131917,0.032481,10.0,0.324812,-0.511374,-0.511374,282.0,
,,283.0,256.0,,2.082012,2.082012,0.0,283.0,0.531503,,,,,,,,283.0,0.339844
0.060882,-0.160852,284.0,256.0,11.458393,2.30101,2.30101,0.0,284.0,,1.609758,0.123307,0.024203,10.0,0.242032,-0.402883,-0.402883,284.0,
,,285.0,256.0,,1.857394,1.857394,0.0,285.0,0.517974,,,,,,,,285.0,0.339844
0.093928,-0.264054,286.0,256.0,9.909391,2.012427,2.012427,0.0,286.0,,1.805761,0.122007,0.023945,10.0,0.239446,-0.503501,-0.503501,286.0,
,,287.0,256.0,,2.1411,2.1411,0.0,287.0,0.520076,,,,,,,,287.0,0.320312
0.071419,-0.085135,288.0,256.0,10.366118,2.277826,2.277826,0.0,288.0,,4.150208,0.138211,0.037988,10.0,0.379881,-0.465017,-0.465017,288.0,
,,289.0,256.0,,2.154448,2.154448,0.0,289.0,0.506125,,,,,,,,289.0,0.316406
0.056206,-0.312563,290.0,256.0,7.670797,1.989753,1.989753,0.0,290.0,,2.091954,0.122262,0.023894,10.0,0.23894,-0.551502,-0.551502,290.0,
,,291.0,256.0,,2.177886,2.177886,0.0,291.0,0.530248,,,,,,,,291.0,0.304688
0.088971,-0.217947,292.0,256.0,17.376373,2.317526,2.317526,0.0,292.0,,1.382208,0.127447,0.026183,10.0,0.261834,-0.479781,-0.479781,292.0,
,,293.0,256.0,,2.38276,2.38276,0.0,293.0,0.508481,,,,,,,,293.0,0.300781
0.063796,-0.279409,294.0,256.0,5.263744,2.122472,2.122472,0.0,294.0,,1.810179,0.123626,0.023494,10.0,0.234941,-0.51435,-0.51435,294.0,
,,295.0,256.0,,2.395594,2.395594,0.0,295.0,0.555263,,,,,,,,295.0,0.304688
0.057882,-0.197964,296.0,256.0,15.312141,2.053356,2.053356,0.0,296.0,,2.020743,0.130721,0.029333,10.0,0.293327,-0.491291,-0.491291,296.0,
,,297.0,256.0,,2.150672,2.150672,0.0,297.0,0.518736,,,,,,,,297.0,0.335938
0.059775,-0.09517,298.0,256.0,40.842972,2.380637,2.380637,0.0,298.0,,6.621403,0.130662,0.041767,10.0,0.41767,-0.512841,-0.512841,298.0,
,,299.0,256.0,,2.106279,2.106279,0.0,299.0,0.522417,,,,,,,,299.0,0.3125
