actor_grad_norm,actor_loss,batch_in_epoch,batch_size,critic_grad_norm,critic_loss,critic_loss_unweighted,epoch,local_step,q1,reference_deviation_abs_max,reference_deviation_abs_mean,reference_deviation_penalty,reference_deviation_penalty_coef,reference_deviation_penalty_w,rl_loss,rl_loss_w,step,target_q_clip
0.036541,-0.201057,204.0,256.0,26.138073,2.04892,2.04892,0.0,204.0,,1.533912,0.12519,0.028609,10.0,0.286094,-0.487151,-0.487151,204.0,
,,205.0,256.0,,1.834444,1.834444,0.0,205.0,0.500636,,,,,,,,205.0,0.292969
0.045503,-0.311093,206.0,256.0,22.315199,2.219353,2.219353,0.0,206.0,,1.555905,0.109279,0.018004,10.0,0.180039,-0.491132,-0.491132,206.0,
,,207.0,256.0,,1.964252,1.964252,0.0,207.0,0.516849,,,,,,,,207.0,0.234375
0.035314,-0.260047,208.0,256.0,11.39976,1.996151,1.996151,0.0,208.0,,1.927497,0.116095,0.023185,10.0,0.231849,-0.491896,-0.491896,208.0,
,,209.0,256.0,,2.070375,2.070375,0.0,209.0,0.4987,,,,,,,,209.0,0.253906
0.033534,-0.121891,210.0,256.0,13.407621,1.919362,1.919362,0.0,210.0,,4.92691,0.118528,0.03376,10.0,0.337596,-0.459487,-0.459487,210.0,
,,211.0,256.0,,1.754369,1.754369,0.0,211.0,0.511825,,,,,,,,211.0,0.308594
0.039879,-0.322775,212.0,256.0,9.995691,1.811103,1.811103,0.0,212.0,,1.284631,0.114072,0.019613,10.0,0.196133,-0.518909,-0.518909,212.0,
,,213.0,256.0,,1.731207,1.731207,0.0,213.0,0.542226,,,,,,,,213.0,0.332031
0.024568,-0.255209,214.0,256.0,18.956228,1.890182,1.890182,0.0,214.0,,1.803612,0.120072,0.024523,10.0,0.245229,-0.500438,-0.500438,214.0,
,,215.0,256.0,,2.210004,2.210004,0.0,215.0,0.529072,,,,,,,,215.0,0.273438
0.027518,-0.278567,216.0,256.0,28.09544,1.82535,1.82535,0.0,216.0,,1.972009,0.117578,0.024913,10.0,0.249133,-0.527699,-0.527699,216.0,
,,217.0,256.0,,2.075961,2.075961,0.0,217.0,0.524925,,,,,,,,217.0,0.300781
0.067401,-0.310941,218.0,256.0,23.51914,1.929029,1.929029,0.0,218.0,,1.926142,0.114381,0.021911,10.0,0.219113,-0.530054,-0.530054,218.0,
,,219.0,256.0,,1.787126,1.787126,0.0,219.0,0.500729,,,,,,,,219.0,0.328125
0.029821,-0.323787,220.0,256.0,23.090408,1.901327,1.901327,0.0,220.0,,1.582453,0.113296,0.021641,10.0,0.216405,-0.540193,-0.540193,220.0,
,,221.0,256.0,,2.256402,2.256402,0.0,221.0,0.498792,,,,,,,,221.0,0.214844
0.031236,-0.256784,222.0,256.0,13.850929,1.992538,1.992538,0.0,222.0,,1.494903,0.120487,0.024887,10.0,0.248872,-0.505656,-0.505656,222.0,
,,223.0,256.0,,1.882029,1.882029,0.0,223.0,0.508505,,,,,,,,223.0,0.277344
0.036989,-0.215717,224.0,256.0,8.333171,1.966863,1.966863,0.0,224.0,,1.688685,0.120039,0.02648,10.0,0.264795,-0.480512,-0.480512,224.0,
,,225.0,256.0,,1.972534,1.972534,0.0,225.0,0.519563,,,,,,,,225.0,0.277344
0.028466,-0.241363,226.0,256.0,8.662697,2.127443,2.127443,0.0,226.0,,1.48944,0.117264,0.023812,10.0,0.238122,-0.479485,-0.479485,226.0,
,,227.0,256.0,,1.950172,1.950172,0.0,227.0,0.507425,,,,,,,,227.0,0.3125
0.04106,-0.242154,228.0,256.0,6.079637,1.946357,1.946357,0.0,228.0,,1.655313,0.123319,0.027971,10.0,0.279707,-0.521861,-0.521861,228.0,
,,229.0,256.0,,1.758273,1.758273,0.0,229.0,0.524138,,,,,,,,229.0,0.308594
0.038706,-0.316433,230.0,256.0,16.937071,2.033581,2.033581,0.0,230.0,,1.428256,0.113156,0.020347,10.0,0.203466,-0.5199,-0.5199,230.0,
,,231.0,256.0,,2.150568,2.150568,0.0,231.0,0.502041,,,,,,,,231.0,0.261719
0.040641,-0.252622,232.0,256.0,15.620643,1.941154,1.941154,0.0,232.0,,1.757555,0.114109,0.022828,10.0,0.228277,-0.480899,-0.480899,232.0,
,,233.0,256.0,,2.070197,2.070197,0.0,233.0,0.53187,,,,,,,,233.0,0.300781
0.023416,-0.274225,234.0,256.0,15.099973,2.225522,2.225522,0.0,234.0,,1.776971,0.117057,0.024668,10.0,0.246676,-0.5209,-0.5209,234.0,
,,235.0,256.0,,2.118746,2.118746,0.0,235.0,0.532296,,,,,,,,235.0,0.277344
0.033472,-0.278684,236.0,256.0,13.355222,2.1054,2.1054,0.0,236.0,,1.533618,0.111386,0.020027,10.0,0.200267,-0.478952,-0.478952,236.0,
,,237.0,256.0,,2.198514,2.198514,0.0,237.0,0.511638,,,,,,,,237.0,0.273438
0.053402,-0.325312,238.0,256.0,12.724091,1.769577,1.769577,0.0,238.0,,1.314613,0.110072,0.018111,10.0,0.181113,-0.506425,-0.506425,238.0,
,,239.0,256.0,,1.803798,1.803798,0.0,239.0,0.535117,,,,,,,,239.0,0.320312
0.0407,-0.314042,240.0,256.0,8.194503,2.031599,2.031599,0.0,240.0,,1.463903,0.114582,0.020657,10.0,0.206575,-0.520617,-0.520617,240.0,
,,241.0,256.0,,1.976664,1.976664,0.0,241.0,0.503925,,,,,,,,241.0,0.300781
0.049302,-0.273325,242.0,256.0,25.008184,1.983381,1.983381,0.0,242.0,,1.625023,0.116552,0.022195,10.0,0.221952,-0.495277,-0.495277,242.0,
,,243.0,256.0,,1.837982,1.837982,0.0,243.0,0.51362,,,,,,,,243.0,0.304688
0.044882,-0.233659,244.0,256.0,49.198048,2.343592,2.343592,0.0,244.0,,1.800949,0.118654,0.024705,10.0,0.247046,-0.480705,-0.480705,244.0,
,,245.0,256.0,,2.144097,2.144097,0.0,245.0,0.519806,,,,,,,,245.0,0.289062
0.03752,-0.226156,246.0,256.0,43.197689,2.541922,2.541922,0.0,246.0,,1.474676,0.119427,0.025421,10.0,0.254215,-0.480371,-0.480371,246.0,
,,247.0,256.0,,2.246189,2.246189,0.0,247.0,0.555838,,,,,,,,247.0,0.277344
0.08956,-0.229162,248.0,256.0,48.326332,2.581067,2.581067,0.0,248.0,,1.601035,0.120227,0.026527,10.0,0.265266,-0.494427,-0.494427,248.0,
,,249.0,256.0,,2.5461,2.5461,0.0,249.0,0.499125,,,,,,,,249.0,0.257812
0.053381,-0.28627,250.0,256.0,34.41721,1.921037,1.921037,0.0,250.0,,1.567912,0.114381,0.022369,10.0,0.223685,-0.509955,-0.509955,250.0,
,,251.0,256.0,,2.260878,2.260878,0.0,251.0,0.504353,,,,,,,,251.0,0.261719
0.043669,-0.316743,252.0,256.0,16.243614,2.082559,2.082559,0.0,252.0,,1.69409,0.116265,0.023872,10.0,0.238716,-0.55546,-0.55546,252.0,
,,253.0,256.0,,2.107955,2.107955,0.0,253.0,0.493441,,,,,,,,253.0,0.28125
0.034865,-0.327521,254.0,256.0,29.028471,2.210329,2.210329,0.0,254.0,,1.706941,0.11558,0.022463,10.0,0.224629,-0.552151,-0.552151,254.0,
,,255.0,256.0,,1.867894,1.867894,0.0,255.0,0.555996,,,,,,,,255.0,0.34375
0.041081,-0.243112,256.0,256.0,31.986227,2.212356,2.212356,0.0,256.0,,1.780581,0.119539,0.027444,10.0,0.274439,-0.517552,-0.517552,256.0,
,,257.0,256.0,,2.3078,2.3078,0.0,257.0,0.508765,,,,,,,,257.0,0.253906
0.04477,-0.192674,258.0,256.0,23.493223,2.074172,2.074172,0.0,258.0,,1.526578,0.122225,0.026117,10.0,0.261166,-0.45384,-0.45384,258.0,
,,259.0,256.0,,2.164777,2.164777,0.0,259.0,0.494699,,,,,,,,259.0,0.292969
0.060147,-0.088955,260.0,256.0,28.632671,2.367857,2.367857,0.0,260.0,,5.611655,0.128565,0.0361,10.0,0.360999,-0.449953,-0.449953,260.0,
,,261.0,256.0,,2.046405,2.046405,0.0,261.0,0.538382,,,,,,,,261.0,0.296875
0.036494,-0.259652,262.0,256.0,27.127483,2.357852,2.357852,0.0,262.0,,3.29799,0.115571,0.024253,10.0,0.242526,-0.502179,-0.502179,262.0,
,,263.0,256.0,,1.961289,1.961289,0.0,263.0,0.527296,,,,,,,,263.0,0.300781
0.030547,-0.113982,264.0,256.0,24.527952,2.375285,2.375285,0.0,264.0,,3.801439,0.119791,0.029577,10.0,0.295766,-0.409748,-0.409748,264.0,
,,265.0,256.0,,2.137507,2.137507,0.0,265.0,0.464284,,,,,,,,265.0,0.234375
0.047938,-0.213498,266.0,256.0,13.162205,2.166991,2.166991,0.0,266.0,,4.469029,0.120042,0.028191,10.0,0.281913,-0.495411,-0.495411,266.0,
,,267.0,256.0,,1.992379,1.992379,0.0,267.0,0.554075,,,,,,,,267.0,0.316406
0.028796,-0.273367,268.0,256.0,14.253147,2.055541,2.055541,0.0,268.0,,1.627591,0.11901,0.024265,10.0,0.242647,-0.516014,-0.516014,268.0,
,,269.0,256.0,,2.048094,2.048094,0.0,269.0,0.505717,,,,,,,,269.0,0.292969
0.043435,-0.228586,270.0,256.0,15.93331,2.283609,2.283609,0.0,270.0,,2.958174,0.117186,0.027193,10.0,0.271933,-0.500519,-0.500519,270.0,
,,271.0,256.0,,2.006063,2.006063,0.0,271.0,0.531303,,,,,,,,271.0,0.300781
0.030466,-0.169705,272.0,256.0,14.33119,1.989938,1.989938,0.0,272.0,,1.576733,0.124294,0.028562,10.0,0.285625,-0.45533,-0.45533,272.0,
,,273.0,256.0,,2.021233,2.021233,0.0,273.0,0.546303,,,,,,,,273.0,0.292969
0.034802,-0.307337,274.0,256.0,16.397787,2.069835,2.069835,0.0,274.0,,1.544919,0.109784,0.018374,10.0,0.183741,-0.491078,-0.491078,274.0,
,,275.0,256.0,,1.967764,1.967764,0.0,275.0,0.476132,,,,,,,,275.0,0.238281
0.028128,-0.267843,276.0,256.0,18.68251,2.460716,2.460716,0.0,276.0,,1.678631,0.113176,0.020997,10.0,0.209968,-0.477811,-0.477811,276.0,
,,277.0,256.0,,2.218431,2.218431,0.0,277.0,0.479593,,,,,,,,277.0,0.242188
0.032668,-0.145432,278.0,256.0,8.290975,1.845599,1.845599,0.0,278.0,,1.967073,0.131364,0.034212,10.0,0.342121,-0.487553,-0.487553,278.0,
,,279.0,256.0,,1.937814,1.937814,0.0,279.0,0.511139,,,,,,,,279.0,0.316406
0.075873,-0.271562,280.0,256.0,11.077452,2.006876,2.006876,0.0,280.0,,1.499325,0.113125,0.021256,10.0,0.212559,-0.484121,-0.484121,280.0,
,,281.0,256.0,,2.13231,2.13231,0.0,281.0,0.432719,,,,,,,,281.0,0.25
0.032262,-0.288469,282.0,256.0,8.855898,1.9793,1.9793,0.0,282.0,,1.779962,0.11217,0.020639,10.0,0.206385,-0.494854,-0.494854,282.0,
,,283.0,256.0,,1.986741,1.986741,0.0,283.0,0.517829,,,,,,,,283.0,0.277344
0.03617,-0.229421,284.0,256.0,5.013494,2.176936,2.176936,0.0,284.0,,2.052929,0.11374,0.023594,10.0,0.235942,-0.465363,-0.465363,284.0,
,,285.0,256.0,,1.64233,1.64233,0.0,285.0,0.546737,,,,,,,,285.0,0.3125
0.050773,-0.238464,286.0,256.0,9.384301,2.093493,2.093493,0.0,286.0,,1.588658,0.114144,0.022567,10.0,0.225667,-0.464131,-0.464131,286.0,
,,287.0,256.0,,1.811517,1.811517,0.0,287.0,0.539302,,,,,,,,287.0,0.316406
0.030607,-0.21936,288.0,256.0,10.82419,2.151051,2.151051,0.0,288.0,,1.819369,0.117854,0.024744,10.0,0.247439,-0.466799,-0.466799,288.0,
,,289.0,256.0,,1.843705,1.843705,0.0,289.0,0.503521,,,,,,,,289.0,0.265625
0.028057,-0.263464,290.0,256.0,10.580538,1.972527,1.972527,0.0,290.0,,1.700494,0.115587,0.021955,10.0,0.21955,-0.483014,-0.483014,290.0,
,,291.0,256.0,,2.176726,2.176726,0.0,291.0,0.467307,,,,,,,,291.0,0.25
0.060343,-0.30605,292.0,256.0,8.319765,1.905227,1.905227,0.0,292.0,,1.842263,0.113688,0.022342,10.0,0.223419,-0.529469,-0.529469,292.0,
,,293.0,256.0,,2.230108,2.230108,0.0,293.0,0.474564,,,,,,,,293.0,0.238281
0.027673,-0.237266,294.0,256.0,15.520986,2.077005,2.077005,0.0,294.0,,2.353281,0.11804,0.026037,10.0,0.260366,-0.497632,-0.497632,294.0,
,,295.0,256.0,,1.917973,1.917973,0.0,295.0,0.506927,,,,,,,,295.0,0.265625
0.038248,-0.319635,296.0,256.0,17.153927,2.14075,2.14075,0.0,296.0,,1.816994,0.110268,0.020026,10.0,0.200256,-0.519891,-0.519891,296.0,
,,297.0,256.0,,1.945884,1.945884,0.0,297.0,0.531345,,,,,,,,297.0,0.308594
0.023265,-0.275704,298.0,256.0,17.374813,2.082316,2.082316,0.0,298.0,,2.407241,0.113585,0.021385,10.0,0.213852,-0.489556,-0.489556,298.0,
,,299.0,256.0,,2.045473,2.045473,0.0,299.0,0.517428,,,,,,,,299.0,0.265625
