actor_grad_norm,actor_loss,batch_in_epoch,batch_size,critic_grad_norm,critic_loss,critic_loss_unweighted,epoch,local_step,q1,reference_deviation_abs_max,reference_deviation_abs_mean,reference_deviation_penalty,reference_deviation_penalty_coef,reference_deviation_penalty_w,rl_loss,rl_loss_w,step,target_q_clip
0.04976,-0.227087,204.0,256.0,33.715012,2.121872,2.121872,0.0,204.0,,1.800016,0.129791,0.029192,10.0,0.291921,-0.519009,-0.519009,204.0,
,,205.0,256.0,,2.182653,2.182653,0.0,205.0,0.557781,,,,,,,,205.0,0.300781
0.052734,-0.268946,206.0,256.0,46.916809,2.305011,2.305011,0.0,206.0,,1.688303,0.126538,0.02628,10.0,0.262804,-0.53175,-0.53175,206.0,
,,207.0,256.0,,2.218286,2.218286,0.0,207.0,0.528257,,,,,,,,207.0,0.285156
0.058495,-0.253752,208.0,256.0,20.212404,2.112127,2.112127,0.0,208.0,,1.394107,0.120781,0.022433,10.0,0.224333,-0.478085,-0.478085,208.0,
,,209.0,256.0,,2.224902,2.224902,0.0,209.0,0.551998,,,,,,,,209.0,0.320312
0.051909,-0.192145,210.0,256.0,15.368013,2.142255,2.142255,0.0,210.0,,6.074285,0.123585,0.031287,10.0,0.312868,-0.505012,-0.505012,210.0,
,,211.0,256.0,,2.144991,2.144991,0.0,211.0,0.566994,,,,,,,,211.0,0.371094
0.046217,-0.246342,212.0,256.0,13.000941,1.967637,1.967637,0.0,212.0,,1.773981,0.127692,0.028454,10.0,0.284541,-0.530883,-0.530883,212.0,
,,213.0,256.0,,2.01567,2.01567,0.0,213.0,0.570766,,,,,,,,213.0,0.367188
0.061323,-0.317018,214.0,256.0,18.155058,2.07833,2.07833,0.0,214.0,,1.495149,0.118477,0.021519,10.0,0.215195,-0.532212,-0.532212,214.0,
,,215.0,256.0,,2.129488,2.129488,0.0,215.0,0.505618,,,,,,,,215.0,0.304688
0.051656,-0.321021,216.0,256.0,21.031544,2.308997,2.308997,0.0,216.0,,1.629759,0.116281,0.020201,10.0,0.202013,-0.523034,-0.523034,216.0,
,,217.0,256.0,,2.35198,2.35198,0.0,217.0,0.524362,,,,,,,,217.0,0.285156
0.056241,-0.252886,218.0,256.0,21.88176,2.218876,2.218876,0.0,218.0,,1.72201,0.120676,0.023193,10.0,0.231933,-0.484819,-0.484819,218.0,
,,219.0,256.0,,1.943757,1.943757,0.0,219.0,0.524602,,,,,,,,219.0,0.347656
0.064415,-0.161544,220.0,256.0,19.236128,2.233544,2.233544,0.0,220.0,,3.338309,0.132814,0.033732,10.0,0.33732,-0.498864,-0.498864,220.0,
,,221.0,256.0,,1.760061,1.760061,0.0,221.0,0.562152,,,,,,,,221.0,0.363281
0.055828,-0.248038,222.0,256.0,15.807222,1.666075,1.666075,0.0,222.0,,1.885563,0.129543,0.028664,10.0,0.286642,-0.53468,-0.53468,222.0,
,,223.0,256.0,,2.146494,2.146494,0.0,223.0,0.624145,,,,,,,,223.0,0.34375
0.062127,-0.092989,224.0,256.0,17.46913,2.17488,2.17488,0.0,224.0,,4.715395,0.128814,0.035543,10.0,0.355429,-0.448418,-0.448418,224.0,
,,225.0,256.0,,2.135676,2.135676,0.0,225.0,0.514243,,,,,,,,225.0,0.335938
0.054479,-0.288038,226.0,256.0,21.250704,1.983831,1.983831,0.0,226.0,,1.813127,0.126296,0.026683,10.0,0.266825,-0.554863,-0.554863,226.0,
,,227.0,256.0,,2.141068,2.141068,0.0,227.0,0.565647,,,,,,,,227.0,0.355469
0.048769,-0.265914,228.0,256.0,21.063967,2.315834,2.315834,0.0,228.0,,1.893227,0.125637,0.025345,10.0,0.253452,-0.519366,-0.519366,228.0,
,,229.0,256.0,,1.949355,1.949355,0.0,229.0,0.515523,,,,,,,,229.0,0.347656
0.059825,-0.25166,230.0,256.0,36.544483,2.34261,2.34261,0.0,230.0,,1.700989,0.121175,0.022664,10.0,0.226641,-0.478301,-0.478301,230.0,
,,231.0,256.0,,2.092002,2.092002,0.0,231.0,0.523066,,,,,,,,231.0,0.332031
0.046354,-0.23298,232.0,256.0,17.226849,2.419579,2.419579,0.0,232.0,,1.641934,0.120558,0.024114,10.0,0.241138,-0.474119,-0.474119,232.0,
,,233.0,256.0,,1.991276,1.991276,0.0,233.0,0.584147,,,,,,,,233.0,0.367188
0.06127,-0.23427,234.0,256.0,15.538003,2.134089,2.134089,0.0,234.0,,1.811932,0.121791,0.023851,10.0,0.238508,-0.472778,-0.472778,234.0,
,,235.0,256.0,,2.249042,2.249042,0.0,235.0,0.550094,,,,,,,,235.0,0.304688
0.072911,-0.171431,236.0,256.0,19.38858,1.963206,1.963206,0.0,236.0,,1.824432,0.124806,0.027779,10.0,0.277791,-0.449222,-0.449222,236.0,
,,237.0,256.0,,1.827487,1.827487,0.0,237.0,0.546671,,,,,,,,237.0,0.359375
0.050823,-0.21308,238.0,256.0,9.494944,2.150109,2.150109,0.0,238.0,,3.090983,0.128408,0.028469,10.0,0.284687,-0.497766,-0.497766,238.0,
,,239.0,256.0,,2.101465,2.101465,0.0,239.0,0.563526,,,,,,,,239.0,0.324219
0.055309,-0.303034,240.0,256.0,15.951431,2.078734,2.078734,0.0,240.0,,1.700109,0.115061,0.019773,10.0,0.197728,-0.500762,-0.500762,240.0,
,,241.0,256.0,,2.228213,2.228213,0.0,241.0,0.536936,,,,,,,,241.0,0.304688
0.090399,-0.295812,242.0,256.0,16.137592,2.168473,2.168473,0.0,242.0,,1.848343,0.113573,0.019126,10.0,0.191256,-0.487068,-0.487068,242.0,
,,243.0,256.0,,1.994207,1.994207,0.0,243.0,0.506766,,,,,,,,243.0,0.335938
0.057091,-0.342583,244.0,256.0,18.61805,1.953256,1.953256,0.0,244.0,,1.516832,0.113874,0.017929,10.0,0.179293,-0.521876,-0.521876,244.0,
,,245.0,256.0,,2.347864,2.347864,0.0,245.0,0.540824,,,,,,,,245.0,0.300781
0.052669,-0.294228,246.0,256.0,21.58322,2.226065,2.226065,0.0,246.0,,1.536785,0.121384,0.023114,10.0,0.231142,-0.52537,-0.52537,246.0,
,,247.0,256.0,,2.482763,2.482763,0.0,247.0,0.544812,,,,,,,,247.0,0.273438
0.137757,-0.191054,248.0,256.0,20.602398,2.047348,2.047348,0.0,248.0,,1.739107,0.130145,0.029225,10.0,0.292251,-0.483305,-0.483305,248.0,
,,249.0,256.0,,2.169601,2.169601,0.0,249.0,0.506462,,,,,,,,249.0,0.316406
0.057246,-0.264924,250.0,256.0,25.662775,2.02978,2.02978,0.0,250.0,,1.601429,0.120084,0.022673,10.0,0.226725,-0.491649,-0.491649,250.0,
,,251.0,256.0,,2.093609,2.093609,0.0,251.0,0.536491,,,,,,,,251.0,0.324219
0.059292,-0.21117,252.0,256.0,16.689285,2.275966,2.275966,0.0,252.0,,2.018348,0.127331,0.028038,10.0,0.280376,-0.491546,-0.491546,252.0,
,,253.0,256.0,,2.212012,2.212012,0.0,253.0,0.525194,,,,,,,,253.0,0.304688
0.069065,-0.295335,254.0,256.0,15.842875,2.040428,2.040428,0.0,254.0,,1.948851,0.119084,0.022279,10.0,0.222794,-0.518129,-0.518129,254.0,
,,255.0,256.0,,2.053628,2.053628,0.0,255.0,0.530008,,,,,,,,255.0,0.335938
0.047707,-0.199362,256.0,256.0,17.927286,2.301951,2.301951,0.0,256.0,,1.551045,0.124911,0.024728,10.0,0.247278,-0.446639,-0.446639,256.0,
,,257.0,256.0,,2.185251,2.185251,0.0,257.0,0.543535,,,,,,,,257.0,0.3125
0.048337,-0.234105,258.0,256.0,18.434696,2.074159,2.074159,0.0,258.0,,1.577021,0.124139,0.024924,10.0,0.249236,-0.483342,-0.483342,258.0,
,,259.0,256.0,,2.006992,2.006992,0.0,259.0,0.491957,,,,,,,,259.0,0.296875
0.046087,-0.212133,260.0,256.0,18.853456,2.209836,2.209836,0.0,260.0,,1.698826,0.127629,0.027997,10.0,0.279974,-0.492107,-0.492107,260.0,
,,261.0,256.0,,1.947335,1.947335,0.0,261.0,0.540698,,,,,,,,261.0,0.339844
0.057909,-0.174169,262.0,256.0,11.854515,1.844135,1.844135,0.0,262.0,,1.88718,0.138751,0.035599,10.0,0.355985,-0.530154,-0.530154,262.0,
,,263.0,256.0,,2.012964,2.012964,0.0,263.0,0.531878,,,,,,,,263.0,0.332031
0.057804,-0.146578,264.0,256.0,26.129505,1.921289,1.921289,0.0,264.0,,3.979663,0.134557,0.033147,10.0,0.331475,-0.478053,-0.478053,264.0,
,,265.0,256.0,,2.1437,2.1437,0.0,265.0,0.419461,,,,,,,,265.0,0.230469
0.049871,-0.243152,266.0,256.0,13.654651,1.832074,1.832074,0.0,266.0,,4.18344,0.126494,0.028515,10.0,0.285146,-0.528299,-0.528299,266.0,
,,267.0,256.0,,1.823928,1.823928,0.0,267.0,0.547793,,,,,,,,267.0,0.324219
0.048675,-0.347202,268.0,256.0,16.239628,2.112976,2.112976,0.0,268.0,,1.668019,0.114001,0.018847,10.0,0.188473,-0.535676,-0.535676,268.0,
,,269.0,256.0,,1.997566,1.997566,0.0,269.0,0.54774,,,,,,,,269.0,0.3125
0.057657,-0.316016,270.0,256.0,25.186689,2.043145,2.043145,0.0,270.0,,2.124062,0.114511,0.019707,10.0,0.197069,-0.513085,-0.513085,270.0,
,,271.0,256.0,,1.792055,1.792055,0.0,271.0,0.537153,,,,,,,,271.0,0.332031
0.052676,-0.270068,272.0,256.0,20.142557,1.975471,1.975471,0.0,272.0,,1.739103,0.122864,0.024819,10.0,0.248186,-0.518255,-0.518255,272.0,
,,273.0,256.0,,2.17646,2.17646,0.0,273.0,0.568324,,,,,,,,273.0,0.320312
0.042451,-0.190729,274.0,256.0,12.561235,1.981855,1.981855,0.0,274.0,,1.556607,0.127654,0.027799,10.0,0.277985,-0.468714,-0.468714,274.0,
,,275.0,256.0,,1.909258,1.909258,0.0,275.0,0.536766,,,,,,,,275.0,0.34375
0.047592,-0.155772,276.0,256.0,8.46121,1.946714,1.946714,0.0,276.0,,1.838574,0.132616,0.032607,10.0,0.326068,-0.48184,-0.48184,276.0,
,,277.0,256.0,,2.063375,2.063375,0.0,277.0,0.571774,,,,,,,,277.0,0.359375
0.051045,-0.203655,278.0,256.0,14.190386,1.830783,1.830783,0.0,278.0,,1.683259,0.128095,0.02755,10.0,0.275504,-0.479159,-0.479159,278.0,
,,279.0,256.0,,1.779014,1.779014,0.0,279.0,0.564357,,,,,,,,279.0,0.375
0.063491,-0.342156,280.0,256.0,23.383936,2.341362,2.341362,0.0,280.0,,1.425821,0.112433,0.017351,10.0,0.173505,-0.515661,-0.515661,280.0,
,,281.0,256.0,,2.209605,2.209605,0.0,281.0,0.505519,,,,,,,,281.0,0.296875
0.047732,-0.273527,282.0,256.0,15.953036,1.937174,1.937174,0.0,282.0,,1.520256,0.12505,0.026068,10.0,0.260683,-0.53421,-0.53421,282.0,
,,283.0,256.0,,2.193767,2.193767,0.0,283.0,0.532892,,,,,,,,283.0,0.292969
0.050517,-0.136592,284.0,256.0,19.594713,2.273072,2.273072,0.0,284.0,,1.804208,0.132495,0.032772,10.0,0.327716,-0.464308,-0.464308,284.0,
,,285.0,256.0,,1.934191,1.934191,0.0,285.0,0.518767,,,,,,,,285.0,0.332031
0.060167,-0.154679,286.0,256.0,11.798174,2.198291,2.198291,0.0,286.0,,4.131899,0.129541,0.032401,10.0,0.324011,-0.47869,-0.47869,286.0,
,,287.0,256.0,,2.492041,2.492041,0.0,287.0,0.485385,,,,,,,,287.0,0.328125
0.059437,-0.191826,288.0,256.0,18.618124,2.136298,2.136298,0.0,288.0,,1.598872,0.126276,0.026255,10.0,0.26255,-0.454376,-0.454376,288.0,
,,289.0,256.0,,1.937642,1.937642,0.0,289.0,0.529701,,,,,,,,289.0,0.324219
0.056118,-0.086572,290.0,256.0,13.125507,2.14854,2.14854,0.0,290.0,,9.428497,0.121879,0.041837,10.0,0.418368,-0.50494,-0.50494,290.0,
,,291.0,256.0,,1.901882,1.901882,0.0,291.0,0.507015,,,,,,,,291.0,0.308594
0.055746,-0.335112,292.0,256.0,18.12879,2.071375,2.071375,0.0,292.0,,1.441656,0.113196,0.018533,10.0,0.185328,-0.52044,-0.52044,292.0,
,,293.0,256.0,,2.108139,2.108139,0.0,293.0,0.509812,,,,,,,,293.0,0.261719
0.04807,-0.110385,294.0,256.0,24.723282,1.921793,1.921793,0.0,294.0,,1.582998,0.134954,0.032549,10.0,0.325486,-0.435871,-0.435871,294.0,
,,295.0,256.0,,2.037383,2.037383,0.0,295.0,0.523834,,,,,,,,295.0,0.351562
0.059538,-0.285836,296.0,256.0,24.628275,2.166317,2.166317,0.0,296.0,,1.366215,0.115009,0.018084,10.0,0.180838,-0.466675,-0.466675,296.0,
,,297.0,256.0,,2.105739,2.105739,0.0,297.0,0.513152,,,,,,,,297.0,0.308594
0.048601,-0.228299,298.0,256.0,25.549006,2.499644,2.499644,0.0,298.0,,1.84117,0.125197,0.027527,10.0,0.275272,-0.503571,-0.503571,298.0,
,,299.0,256.0,,1.969176,1.969176,0.0,299.0,0.514377,,,,,,,,299.0,0.28125
