command_target_rad,delta_z_from_home_m,end_effector_x_m,end_effector_y_m,end_effector_z_m,frame,isaac_dof_index,joint,joint_readback_rad,joint_velocity_rad_s,phase,position_error_rad,repeat,robot,simulation_time_s
-0.96,0.005519956350326538,-0.3240494132041931,-0.019019853323698044,0.3200163245201111,31,1,shoulder,-0.9971606135368347,0.10316745936870575,return_home,0.03716061353683475,1,follower_left,0.5166666666666667
-0.96,0.005519956350326538,0.3240493834018707,-0.018980160355567936,0.3200162947177887,31,1,shoulder,-0.9971601366996765,0.10320571064949036,return_home,0.03716013669967655,1,follower_right,0.5166666666666667
-0.96,0.005230575799942017,-0.3237055242061615,-0.019019944593310356,0.31972694396972656,32,1,shoulder,-0.9951704740524292,0.10256342589855194,return_home,0.035170474052429235,1,follower_left,0.5333333333333333
-0.96,0.005230545997619629,0.3237057030200958,-0.01898007467389107,0.3197268843650818,32,1,shoulder,-0.9951708316802979,0.10251767933368683,return_home,0.03517083168029789,1,follower_right,0.5333333333333333
-0.96,0.0049419403076171875,-0.3233641982078552,-0.01901993528008461,0.31943830847740173,33,1,shoulder,-0.9931913614273071,0.10214199870824814,return_home,0.033191361427307164,1,follower_left,0.55
-0.96,0.004942148923873901,0.32336416840553284,-0.01898007839918137,0.31943848729133606,33,1,shoulder,-0.9931911826133728,0.10218226909637451,return_home,0.03319118261337284,1,follower_right,0.55
-0.96,0.004654049873352051,-0.32302582263946533,-0.019019952043890953,0.3191504180431366,34,1,shoulder,-0.9912269711494446,0.10158825665712357,return_home,0.031226971149444616,1,follower_left,0.5666666666666667
-0.96,0.004654228687286377,0.32302603125572205,-0.018980072811245922,0.31915056705474854,34,1,shoulder,-0.9912272691726685,0.10155218094587326,return_home,0.031227269172668493,1,follower_right,0.5666666666666667
-0.96,0.004368424415588379,-0.32269152998924255,-0.01901998743414879,0.3188647925853729,35,1,shoulder,-0.9892826676368713,0.10110022127628326,return_home,0.029282667636871373,1,follower_left,0.5833333333333334
-0.96,0.004368335008621216,0.32269155979156494,-0.01898007653653622,0.3188646733760834,35,1,shoulder,-0.9892826676368713,0.10113617032766342,return_home,0.029282667636871373,1,follower_right,0.5833333333333334
-0.96,0.004086434841156006,-0.3223620057106018,-0.01902000606060028,0.31858280301094055,36,1,shoulder,-0.9873624444007874,0.10057785362005234,return_home,0.02736244440078739,1,follower_left,0.6
-0.96,0.004086315631866455,0.3223620355129242,-0.018980041146278385,0.3185826539993286,36,1,shoulder,-0.9873623847961426,0.10054350644350052,return_home,0.027362384796142614,1,follower_right,0.6
-0.96,0.0038079917430877686,-0.3220379650592804,-0.019020063802599907,0.3183043599128723,37,1,shoulder,-0.985471248626709,0.10015993565320969,return_home,0.02547124862670902,1,follower_left,0.6166666666666667
-0.96,0.003808140754699707,0.32203805446624756,-0.018979998305439953,0.31830447912216187,37,1,shoulder,-0.9854713082313538,0.10018177330493927,return_home,0.025471308231353795,1,follower_right,0.6166666666666667
-0.96,0.0035333335399627686,-0.3217199444770813,-0.019020067527890205,0.3180297017097473,38,1,shoulder,-0.9836125373840332,0.09960665553808212,return_home,0.02361253738403324,1,follower_left,0.6333333333333333
-0.96,0.0035334527492523193,0.32172006368637085,-0.018979940563440326,0.3180297911167145,38,1,shoulder,-0.9836125373840332,0.09959156066179276,return_home,0.02361253738403324,1,follower_right,0.6333333333333333
-0.96,0.0032630860805511475,-0.32140907645225525,-0.019020065665245056,0.3177594542503357,39,1,shoulder,-0.9817913174629211,0.0987463891506195,return_home,0.021791317462921178,1,follower_left,0.65
-0.96,0.0032630562782287598,0.32140904664993286,-0.01897995173931122,0.3177593946456909,39,1,shoulder,-0.9817913174629211,0.09876745939254761,return_home,0.021791317462921178,1,follower_right,0.65
-0.96,0.00299873948097229,-0.32110562920570374,-0.019020022824406624,0.31749510765075684,40,1,shoulder,-0.980011522769928,0.09780175238847733,return_home,0.020011522769928014,1,follower_left,0.6666666666666666
-0.96,0.0029987990856170654,0.32110580801963806,-0.018979974091053013,0.3174951374530792,40,1,shoulder,-0.9800117015838623,0.09778890758752823,return_home,0.02001170158386234,1,follower_right,0.6666666666666666
-0.96,0.0027414560317993164,-0.3208107352256775,-0.019020121544599533,0.31723782420158386,41,1,shoulder,-0.9782787561416626,0.09685186296701431,return_home,0.018278756141662633,1,follower_left,0.6833333333333333
-0.96,0.0027414560317993164,0.32081079483032227,-0.018979949876666073,0.3172377943992615,41,1,shoulder,-0.9782788157463074,0.09686154872179031,return_home,0.01827881574630741,1,follower_right,0.6833333333333333
-0.96,0.002491086721420288,-0.3205249011516571,-0.01902010850608349,0.31698745489120483,42,1,shoulder,-0.9765967726707458,0.09592774510383606,return_home,0.016596772670745885,1,follower_left,0.7
-0.96,0.0024911165237426758,0.3205249309539795,-0.01897992752492428,0.31698745489120483,42,1,shoulder,-0.9765968322753906,0.09591799974441528,return_home,0.01659683227539066,1,follower_right,0.7
-0.96,0.002247929573059082,-0.3202488124370575,-0.019020145758986473,0.31674429774284363,43,1,shoulder,-0.9749693870544434,0.09494787454605103,return_home,0.014969387054443395,1,follower_left,0.7166666666666667
-0.96,0.0022478699684143066,0.3202487528324127,-0.018979864194989208,0.31674420833587646,43,1,shoulder,-0.9749693870544434,0.09496118128299713,return_home,0.014969387054443395,1,follower_right,0.7166666666666667
-0.96,0.002013087272644043,-0.3199833631515503,-0.01902025006711483,0.3165094554424286,44,1,shoulder,-0.973402738571167,0.0939151793718338,return_home,0.013402738571167028,1,follower_left,0.7333333333333333
-0.96,0.0020132362842559814,0.3199833333492279,-0.018979780375957492,0.31650957465171814,44,1,shoulder,-0.9734026789665222,0.09390997886657715,return_home,0.013402678966522252,1,follower_right,0.7333333333333333
-0.96,0.0017874836921691895,-0.31972748041152954,-0.0190202035009861,0.31628385186195374,45,1,shoulder,-0.9718932509422302,0.09151250123977661,return_home,0.01189325094223026,1,follower_left,0.75
-0.96,0.0017874538898468018,0.3197276294231415,-0.018979804590344432,0.31628379225730896,45,1,shoulder,-0.971893310546875,0.09149737656116486,return_home,0.011893310546875036,1,follower_right,0.75
-0.96,0.0015696883201599121,-0.3194839358329773,-0.019020168110728264,0.31606605648994446,46,1,shoulder,-0.970451831817627,0.08856973797082901,return_home,0.010451831817626989,1,follower_left,0.7666666666666667
-0.96,0.0015697181224822998,0.31948384642601013,-0.01897983811795712,0.31606605648994446,46,1,shoulder,-0.970451831817627,0.08858492225408554,return_home,0.010451831817626989,1,follower_right,0.7666666666666667
-0.96,0.0013616979122161865,-0.319253146648407,-0.019020218402147293,0.31585806608200073,47,1,shoulder,-0.9690854549407959,0.08651825785636902,return_home,0.009085454940795934,1,follower_left,0.7833333333333333
-0.96,0.001361757516860962,0.31925317645072937,-0.01897980831563473,0.3158580958843231,47,1,shoulder,-0.9690854549407959,0.08650072664022446,return_home,0.009085454940795934,1,follower_right,0.7833333333333333
-0.96,0.0011689066886901855,-0.3190375566482544,-0.01902032643556595,0.31566527485847473,48,1,shoulder,-0.9678057432174683,0.08583585172891617,return_home,0.007805743217468297,1,follower_left,0.8
-0.96,0.001168966293334961,0.3190375566482544,-0.018979720771312717,0.3156653046607971,48,1,shoulder,-0.967805802822113,0.08585527539253235,return_home,0.007805802822113073,1,follower_right,0.8
-0.96,0.0009905099868774414,-0.31883442401885986,-0.019020291045308113,0.315486878156662,49,1,shoulder,-0.9666013121604919,0.08430805057287216,return_home,0.006601312160491979,1,follower_left,0.8166666666666667
-0.96,0.0009905695915222168,0.3188343942165375,-0.018979815766215328,0.3154869079589844,49,1,shoulder,-0.9666012525558472,0.0842960849404335,return_home,0.0066012525558472035,1,follower_right,0.8166666666666667
-0.96,0.0008210837841033936,-0.3186464011669159,-0.01902027241885662,0.31531745195388794,50,1,shoulder,-0.9654830098152161,0.0824122279882431,return_home,0.0054830098152161,1,follower_left,0.8333333333333334
-0.96,0.0008211731910705566,0.3186464309692383,-0.018979778513312343,0.3153175115585327,50,1,shoulder,-0.9654830098152161,0.08240890502929688,return_home,0.0054830098152161,1,follower_right,0.8333333333333334
-0.96,0.0006633996963500977,-0.31847137212753296,-0.019020307809114456,0.31515976786613464,51,1,shoulder,-0.9644433259963989,0.07863350957632065,return_home,0.004443325996398961,1,follower_left,0.85
-0.96,0.0006635189056396484,0.3184714615345001,-0.018979756161570552,0.3151598572731018,51,1,shoulder,-0.9644433259963989,0.07863577455282211,return_home,0.004443325996398961,1,follower_right,0.85
-0.96,0.0005223453044891357,-0.3183159828186035,-0.019020356237888336,0.3150187134742737,52,1,shoulder,-0.9635172486305237,0.0772380605340004,return_home,0.003517248630523717,1,follower_left,0.8666666666666667
-0.96,0.0005223751068115234,0.3183160424232483,-0.018979659304022792,0.3150187134742737,52,1,shoulder,-0.9635173082351685,0.07723573595285416,return_home,0.0035173082351684926,1,follower_right,0.8666666666666667
-0.96,0.00039884448051452637,-0.31817626953125,-0.019020339474081993,0.3148952126502991,53,1,shoulder,-0.9626854658126831,0.07612773030996323,return_home,0.002685465812683141,1,follower_left,0.8833333333333333
-0.96,0.00039905309677124023,0.3181763291358948,-0.018979683518409732,0.3148953914642334,53,1,shoulder,-0.9626854658126831,0.0761355310678482,return_home,0.002685465812683141,1,follower_right,0.8833333333333333
-0.96,0.0002880096435546875,-0.3180513381958008,-0.01902029663324356,0.31478437781333923,54,1,shoulder,-0.9619404673576355,0.07141764461994171,return_home,0.0019404673576355336,1,follower_left,0.9
-0.96,0.00028821825981140137,0.3180513381958008,-0.018979696556925777,0.31478455662727356,54,1,shoulder,-0.9619404077529907,0.07140790671110153,return_home,0.0019404077529907582,1,follower_right,0.9
-0.96,0.00019374489784240723,-0.317948579788208,-0.01902034878730774,0.31469011306762695,55,1,shoulder,-0.961326003074646,0.0703011006116867,return_home,0.0013260030746460316,1,follower_left,0.9166666666666666
-0.96,0.0001938343048095703,0.317948579788208,-0.018979681655764583,0.31469017267227173,55,1,shoulder,-0.9613261222839355,0.0703175887465477,return_home,0.0013261222839355824,1,follower_right,0.9166666666666666
-0.96,0.00011846423149108887,-0.3178606927394867,-0.019020289182662964,0.31461483240127563,56,1,shoulder,-0.9608034491539001,0.06675462424755096,return_home,0.000803449153900182,1,follower_left,0.9333333333333333
-0.96,0.00011843442916870117,0.3178606927394867,-0.018979780375957492,0.31461477279663086,56,1,shoulder,-0.9608033895492554,0.06675814092159271,return_home,0.0008033895492554066,1,follower_right,0.9333333333333333
-0.96,5.9217214584350586e-05,-0.31779512763023376,-0.019020289182662964,0.3145555853843689,57,1,shoulder,-0.9604097008705139,0.06395669281482697,return_home,0.00040970087051395154,1,follower_left,0.95
-0.96,5.924701690673828e-05,0.31779512763023376,-0.01897971332073212,0.3145555853843689,57,1,shoulder,-0.9604098200798035,0.06394989043474197,return_home,0.0004098200798035023,1,follower_right,0.95
-0.96,1.84476375579834e-05,-0.31774646043777466,-0.019020432606339455,0.31451481580734253,58,1,shoulder,-0.9601197242736816,0.06056562811136246,return_home,0.00011972427368167615,1,follower_left,0.9666666666666667
-0.96,1.8477439880371094e-05,0.3177465498447418,-0.018979651853442196,0.31451481580734253,58,1,shoulder,-0.9601197838783264,0.06057277321815491,return_home,0.00011978387832645154,1,follower_right,0.9666666666666667
-0.96,-3.069639205932617e-06,-0.31772223114967346,-0.019020365551114082,0.3144932985305786,59,1,shoulder,-0.9599729776382446,0.05779212340712547,return_home,-2.7022361755335567e-05,1,follower_left,0.9833333333333333
-0.96,-3.0100345611572266e-06,0.31772223114967346,-0.018979636952281,0.314493328332901,59,1,shoulder,-0.9599729180335999,0.05779045820236206,return_home,-2.7081966400110957e-05,1,follower_right,0.9833333333333333
-0.96,-4.6193599700927734e-06,-0.3177172541618347,-0.01902039349079132,0.31449174880981445,60,1,shoulder,-0.9599432945251465,0.0552445650100708,return_home,-5.67054748534801e-05,1,follower_left,1.0
-0.96,-4.470348358154297e-06,0.3177173435688019,-0.018979683518409732,0.314491868019104,60,1,shoulder,-0.9599433541297913,0.05524377524852753,return_home,-5.664587020870471e-05,1,follower_right,1.0
-1.04,-0.0006285011768341064,-0.3177016079425812,-0.019022123888134956,0.31386786699295044,1,1,shoulder,-0.9598153233528137,0.1411081850528717,small_up,-0.08018467664718631,2,follower_left,0.016666666666666666
-1.04,-0.0006286203861236572,0.3177018165588379,-0.018977878615260128,0.3138677179813385,1,1,shoulder,-0.9598153829574585,0.14110639691352844,small_up,-0.08018461704254154,2,follower_right,0.016666666666666666
-1.04,-0.00015938282012939453,-0.31772735714912415,-0.01902441680431366,0.31433698534965515,2,1,shoulder,-0.960099458694458,-0.002113563008606434,small_up,-0.07990054130554203,2,follower_left,0.03333333333333333
-1.04,-0.00015932321548461914,0.31772735714912415,-0.018975626677274707,0.31433701515197754,2,1,shoulder,-0.9600995182991028,-0.002113575814291835,small_up,-0.07990048170089725,2,follower_right,0.03333333333333333
-1.04,0.0002773106098175049,-0.3178170621395111,-0.019021524116396904,0.31477367877960205,3,1,shoulder,-0.9607343673706055,0.07248564064502716,small_up,-0.07926563262939457,2,follower_left,0.05
-1.04,0.0002773702144622803,0.3178170621395111,-0.01897845789790154,0.31477370858192444,3,1,shoulder,-0.9607344269752502,0.0724855363368988,small_up,-0.07926557302474979,2,follower_right,0.05
-1.04,0.00013890862464904785,-0.3179052472114563,-0.019020698964595795,0.3146352767944336,4,1,shoulder,-0.9610026478767395,0.03544188290834427,small_up,-0.07899735212326053,2,follower_left,0.06666666666666667
-1.04,0.00013893842697143555,0.3179051876068115,-0.018979342654347423,0.3146352767944336,4,1,shoulder,-0.9610027074813843,0.03544853627681732,small_up,-0.07899729251861576,2,follower_right,0.06666666666666667
-1.04,0.00014251470565795898,-0.3179892897605896,-0.019020985811948776,0.3146388828754425,5,1,shoulder,-0.9615679979324341,0.06446467339992523,small_up,-0.07843200206756595,2,follower_left,0.08333333333333333
-1.04,0.00014260411262512207,0.3179893493652344,-0.018979026004672054,0.3146389424800873,5,1,shoulder,-0.9615681171417236,0.06446550786495209,small_up,-0.0784318828582764,2,follower_right,0.08333333333333333
-1.04,0.0003361999988555908,-0.31811225414276123,-0.019021278247237206,0.31483256816864014,6,1,shoulder,-0.9622980356216431,0.023533597588539124,small_up,-0.07770196437835697,2,follower_left,0.1
-1.04,0.0003361999988555908,0.3181122839450836,-0.01897872425615788,0.31483253836631775,6,1,shoulder,-0.9622980952262878,0.023530855774879456,small_up,-0.0777019047737122,2,follower_right,0.1
-1.04,0.0005542635917663574,-0.3182508647441864,-0.019020607694983482,0.3150506317615509,7,1,shoulder,-0.963138222694397,0.055376969277858734,small_up,-0.07686177730560306,2,follower_left,0.11666666666666667
-1.04,0.0005543529987335205,0.3182508647441864,-0.018979432061314586,0.3150506913661957,7,1,shoulder,-0.9631382822990417,0.05537659302353859,small_up,-0.07686171770095829,2,follower_right,0.11666666666666667
-1.04,0.0006355643272399902,-0.31839892268180847,-0.019020212814211845,0.31513193249702454,8,1,shoulder,-0.963994562625885,0.03787841647863388,small_up,-0.07600543737411503,2,follower_left,0.13333333333333333
-1.04,0.0006355941295623779,0.3183988928794861,-0.018979866057634357,0.31513193249702454,8,1,shoulder,-0.9639946222305298,0.03787888586521149,small_up,-0.07600537776947025,2,follower_right,0.13333333333333333
-1.04,0.0007091760635375977,-0.31856977939605713,-0.019020354375243187,0.31520554423332214,9,1,shoulder,-0.9650053381919861,0.055022500455379486,small_up,-0.07499466180801395,2,follower_left,0.15
-1.04,0.0007091760635375977,0.31856992840766907,-0.018979679793119434,0.31520551443099976,9,1,shoulder,-0.9650053977966309,0.055022917687892914,small_up,-0.07499460220336918,2,follower_right,0.15
-1.04,0.0008921325206756592,-0.31874457001686096,-0.019020479172468185,0.3153885006904602,10,1,shoulder,-0.9660667181015015,0.03705558180809021,small_up,-0.07393328189849857,2,follower_left,0.16666666666666666
-1.04,0.0008922219276428223,0.31874457001686096,-0.01897952146828175,0.315388560295105,10,1,shoulder,-0.9660667777061462,0.037054743617773056,small_up,-0.0739332222938538,2,follower_right,0.16666666666666666
-1.04,0.001119166612625122,-0.31895387172698975,-0.019020279869437218,0.31561553478240967,11,1,shoulder,-0.9673151969909668,0.048129741102457047,small_up,-0.07268480300903324,2,follower_left,0.18333333333333332
-1.04,0.0011191368103027344,0.31895387172698975,-0.018979704007506374,0.3156154751777649,11,1,shoulder,-0.9673152565956116,0.04813006520271301,small_up,-0.07268474340438846,2,follower_right,0.18333333333333332
-1.04,0.0013036727905273438,-0.31916141510009766,-0.019020091742277145,0.3158000409603119,12,1,shoulder,-0.9685395956039429,0.04235405847430229,small_up,-0.07146040439605716,2,follower_left,0.2
-1.04,0.0013036727905273438,0.3191615343093872,-0.01897993311285973,0.3158000111579895,12,1,shoulder,-0.9685395956039429,0.042354319244623184,small_up,-0.07146040439605716,2,follower_right,0.2
-1.04,0.0014705061912536621,-0.319389671087265,-0.019020026549696922,0.3159668743610382,13,1,shoulder,-0.9698876142501831,0.0513489805161953,small_up,-0.07011238574981693,2,follower_left,0.21666666666666667
-1.04,0.0014705657958984375,0.31938982009887695,-0.018980009481310848,0.3159669041633606,13,1,shoulder,-0.9698876738548279,0.05134832486510277,small_up,-0.07011232614517215,2,follower_right,0.21666666666666667
-1.04,0.001671910285949707,-0.3196263909339905,-0.019020134583115578,0.31616827845573425,14,1,shoulder,-0.9712958931922913,0.044219665229320526,small_up,-0.06870410680770878,2,follower_left,0.23333333333333334
-1.04,0.0016719400882720947,0.31962648034095764,-0.018979920074343685,0.31616827845573425,14,1,shoulder,-0.971295952796936,0.044219713658094406,small_up,-0.068704047203064,2,follower_right,0.23333333333333334
-1.04,0.001911163330078125,-0.3198782503604889,-0.019020071253180504,0.31640753149986267,15,1,shoulder,-0.972793698310852,0.050422072410583496,small_up,-0.06720630168914798,2,follower_left,0.25
-1.04,0.0019112229347229004,0.31987830996513367,-0.018979974091053013,0.31640756130218506,15,1,shoulder,-0.9727937579154968,0.05042176693677902,small_up,-0.06720624208450321,2,follower_right,0.25
-1.04,0.002149432897567749,-0.3201419413089752,-0.019019994884729385,0.3166458010673523,16,1,shoulder,-0.9743509292602539,0.046090979129076004,small_up,-0.06564907073974613,2,follower_left,0.26666666666666666
-1.04,0.0021494626998901367,0.3201419413089752,-0.018980044871568683,0.3166458010673523,16,1,shoulder,-0.9743508696556091,0.04608859121799469,small_up,-0.0656491303443909,2,follower_right,0.26666666666666666
-1.04,0.0023807883262634277,-0.3204168677330017,-0.019019894301891327,0.316877156496048,17,1,shoulder,-0.9759695529937744,0.051405392587184906,small_up,-0.06403044700622562,2,follower_left,0.2833333333333333
-1.04,0.002380847930908203,0.3204168379306793,-0.01898015290498734,0.31687718629837036,17,1,shoulder,-0.9759695529937744,0.051412686705589294,small_up,-0.06403044700622562,2,follower_right,0.2833333333333333
-1.04,0.0026210546493530273,-0.32069718837738037,-0.01901986449956894,0.3171174228191376,18,1,shoulder,-0.9776228070259094,0.05019062012434006,small_up,-0.06237719297409061,2,follower_left,0.3
-1.04,0.0026211142539978027,0.32069718837738037,-0.01898014731705189,0.31711745262145996,18,1,shoulder,-0.9776228666305542,0.05018908530473709,small_up,-0.062377133369445836,2,follower_right,0.3
-1.04,0.0028773248195648193,-0.32099318504333496,-0.01901995576918125,0.31737369298934937,19,1,shoulder,-0.9793664216995239,0.05140867829322815,small_up,-0.06063357830047611,2,follower_left,0.31666666666666665
-1.04,0.0028773248195648193,0.32099324464797974,-0.018980108201503757,0.317373663187027,19,1,shoulder,-0.9793664813041687,0.05140986666083336,small_up,-0.060633518695831334,2,follower_right,0.31666666666666665
-1.04,0.0031442344188690186,-0.3212941288948059,-0.019019896164536476,0.31764060258865356,20,1,shoulder,-0.9811341762542725,0.05054156482219696,small_up,-0.058865823745727575,2,follower_left,0.3333333333333333
-1.04,0.003144294023513794,0.3212941586971283,-0.018980130553245548,0.31764063239097595,20,1,shoulder,-0.9811342358589172,0.050539515912532806,small_up,-0.0588657641410828,2,follower_right,0.3333333333333333
-1.04,0.003413259983062744,-0.3216041922569275,-0.01901983469724655,0.3179096281528473,21,1,shoulder,-0.9829519391059875,0.05328037217259407,small_up,-0.05704806089401249,2,follower_left,0.35
-1.04,0.003413289785385132,0.32160425186157227,-0.018980216234922413,0.3179096281528473,21,1,shoulder,-0.9829519987106323,0.053277939558029175,small_up,-0.05704800128936771,2,follower_right,0.35
-1.04,0.0036812126636505127,-0.3219195604324341,-0.019019830971956253,0.31817758083343506,22,1,shoulder,-0.9847965240478516,0.053644001483917236,small_up,-0.05520347595214847,2,follower_left,0.36666666666666664
-1.04,0.0036812126636505127,0.32191964983940125,-0.018980193883180622,0.31817755103111267,22,1,shoulder,-0.9847965836524963,0.053645744919776917,small_up,-0.0552034163475037,2,follower_right,0.36666666666666664
-1.04,0.003955245018005371,-0.3222426176071167,-0.01901978626847267,0.3184516131877899,23,1,shoulder,-0.9866849780082703,0.05554215610027313,small_up,-0.05331502199172977,2,follower_left,0.38333333333333336
-1.04,0.003955245018005371,0.32224252820014954,-0.018980236724019054,0.31845158338546753,23,1,shoulder,-0.9866849780082703,0.05554133653640747,small_up,-0.05331502199172977,2,follower_right,0.38333333333333336
-1.04,0.004237264394760132,-0.3225715160369873,-0.019019773229956627,0.3187336325645447,24,1,shoulder,-0.9886041879653931,0.05478612333536148,small_up,-0.05139581203460697,2,follower_left,0.4
-1.04,0.004237234592437744,0.32257142663002014,-0.01898029260337353,0.3187335729598999,24,1,shoulder,-0.9886041879653931,0.05478557571768761,small_up,-0.05139581203460697,2,follower_right,0.4
-1.04,0.004523783922195435,-0.3229062855243683,-0.019019776955246925,0.31902015209198,25,1,shoulder,-0.9905527234077454,0.055818188935518265,small_up,-0.049447276592254674,2,follower_left,0.4166666666666667
-1.04,0.004523813724517822,0.32290634512901306,-0.018980210646986965,0.31902015209198,25,1,shoulder,-0.9905527234077454,0.05581839010119438,small_up,-0.049447276592254674,2,follower_right,0.4166666666666667
-1.04,0.004811674356460571,-0.3232439458370209,-0.01901968941092491,0.3193080425262451,26,1,shoulder,-0.992516040802002,0.05579260364174843,small_up,-0.04748395919799808,2,follower_left,0.43333333333333335
-1.04,0.004811733961105347,0.3232440650463104,-0.018980326130986217,0.3193080723285675,26,1,shoulder,-0.9925161004066467,0.05579086020588875,small_up,-0.04748389959335331,2,follower_right,0.43333333333333335
-1.04,0.005099684000015259,-0.32358604669570923,-0.019019754603505135,0.3195960521697998,27,1,shoulder,-0.9944996237754822,0.056633610278367996,small_up,-0.04550037622451786,2,follower_left,0.45
-1.04,0.005099654197692871,0.3235861659049988,-0.018980287015438083,0.31959599256515503,27,1,shoulder,-0.994499683380127,0.05663428083062172,small_up,-0.04550031661987308,2,follower_right,0.45
-1.04,0.005389690399169922,-0.32392969727516174,-0.019019704312086105,0.31988605856895447,28,1,shoulder,-0.9964903593063354,0.0568428710103035,small_up,-0.043509640693664586,2,follower_left,0.4666666666666667
-1.04,0.005389750003814697,0.32392972707748413,-0.018980339169502262,0.31988608837127686,28,1,shoulder,-0.9964904189109802,0.05684228986501694,small_up,-0.04350958108901981,2,follower_right,0.4666666666666667
-1.04,0.005681067705154419,-0.324275940656662,-0.01901966705918312,0.32017743587493896,29,1,shoulder,-0.9984925389289856,0.05751132592558861,small_up,-0.04150746107101444,2,follower_left,0.48333333333333334
-1.04,0.005681037902832031,0.32427600026130676,-0.018980363383889202,0.3201773762702942,29,1,shoulder,-0.998492419719696,0.05751265212893486,small_up,-0.04150758028030399,2,follower_right,0.48333333333333334
-1.04,0.005972057580947876,-0.32462266087532043,-0.01901961863040924,0.3204684257507324,30,1,shoulder,-1.000492811203003,0.05803269147872925,small_up,-0.039507188796997106,2,follower_left,0.5
-1.04,0.005972117185592651,0.3246226906776428,-0.01898039318621159,0.3204684555530548,30,1,shoulder,-1.000493049621582,0.058029163628816605,small_up,-0.039506950378418004,2,follower_right,0.5
-1.04,0.006261467933654785,-0.3249700963497162,-0.019019637256860733,0.32075783610343933,31,1,shoulder,-1.0024949312210083,0.05868920311331749,small_up,-0.037505068778991735,2,follower_left,0.5166666666666667
-1.04,0.006261497735977173,0.3249700665473938,-0.018980380147695545,0.32075783610343933,31,1,shoulder,-1.0024946928024292,0.05869429185986519,small_up,-0.037505307197570836,2,follower_right,0.5166666666666667
-1.04,0.006549805402755737,-0.32531657814979553,-0.01901954971253872,0.3210461735725403,32,1,shoulder,-1.0044876337051392,0.05933135002851486,small_up,-0.035512366294860875,2,follower_left,0.5333333333333333
-1.04,0.00654977560043335,0.32531654834747314,-0.018980477005243305,0.3210461139678955,32,1,shoulder,-1.0044875144958496,0.05932527780532837,small_up,-0.035512485504150426,2,follower_right,0.5333333333333333
-1.04,0.006836354732513428,-0.32566195726394653,-0.01901957578957081,0.321332722902298,33,1,shoulder,-1.0064712762832642,0.059952512383461,small_up,-0.033528723716735875,2,follower_left,0.55
-1.04,0.006836295127868652,0.3256619870662689,-0.018980447202920917,0.3213326334953308,33,1,shoulder,-1.0064713954925537,0.0599578320980072,small_up,-0.033528604507446325,2,follower_right,0.55
-1.04,0.007119923830032349,-0.3260051906108856,-0.01901957206428051,0.3216162919998169,34,1,shoulder,-1.0084385871887207,0.06070040911436081,small_up,-0.03156141281127933,2,follower_left,0.5666666666666667
-1.04,0.007119983434677124,0.326005220413208,-0.01898046024143696,0.3216163218021393,34,1,shoulder,-1.0084384679794312,0.060694459825754166,small_up,-0.03156153202056888,2,follower_right,0.5666666666666667
-1.04,0.007400006055831909,-0.32634568214416504,-0.019019529223442078,0.32189637422561646,35,1,shoulder,-1.0103864669799805,0.06140730902552605,small_up,-0.029613533020019567,2,follower_left,0.5833333333333334
-1.04,0.007400184869766235,0.32634568214416504,-0.018980486318469048,0.3218965232372284,35,1,shoulder,-1.0103868246078491,0.0614079013466835,small_up,-0.029613175392150914,2,follower_right,0.5833333333333334
-1.04,0.007676303386688232,-0.3266827464103699,-0.019019484519958496,0.3221726715564728,36,1,shoulder,-1.0123121738433838,0.06189075857400894,small_up,-0.027687826156616246,2,follower_left,0.6
-1.04,0.007676184177398682,0.3266826570034027,-0.018980490043759346,0.32217252254486084,36,1,shoulder,-1.0123118162155151,0.06187552586197853,small_up,-0.0276881837844849,2,follower_right,0.6
-1.04,0.007948815822601318,-0.32701611518859863,-0.01901954412460327,0.32244518399238586,37,1,shoulder,-1.0142136812210083,0.06156237795948982,small_up,-0.025786318778991735,2,follower_left,0.6166666666666667
-1.04,0.007948905229568481,0.32701629400253296,-0.018980469554662704,0.32244524359703064,37,1,shoulder,-1.0142145156860352,0.06158732622861862,small_up,-0.02578548431396488,2,follower_right,0.6166666666666667
-1.04,0.008217841386795044,-0.3273448646068573,-0.01901960000395775,0.3227142095565796,38,1,shoulder,-1.0160846710205078,0.06133069843053818,small_up,-0.023915328979492223,2,follower_left,0.6333333333333333
-1.04,0.008217990398406982,0.3273449242115021,-0.018980488181114197,0.32271432876586914,38,1,shoulder,-1.0160844326019287,0.06127449870109558,small_up,-0.023915567398071325,2,follower_right,0.6333333333333333
-1.04,0.008481442928314209,-0.32766762375831604,-0.019019486382603645,0.32297781109809875,39,1,shoulder,-1.0179177522659302,0.06084010750055313,small_up,-0.02208224773406986,2,follower_left,0.65
-1.04,0.008481740951538086,0.3276676535606384,-0.018980560824275017,0.32297807931900024,39,1,shoulder,-1.017918348312378,0.06088333576917648,small_up,-0.022081651687622106,2,follower_right,0.65
-1.04,0.008737444877624512,-0.32798081636428833,-0.01901952177286148,0.32323381304740906,40,1,shoulder,-1.0196948051452637,0.06295723468065262,small_up,-0.020305194854736364,2,follower_left,0.6666666666666666
-1.04,0.008737444877624512,0.3279806971549988,-0.018980495631694794,0.32323378324508667,40,1,shoulder,-1.0196940898895264,0.06293550878763199,small_up,-0.02030591011047367,2,follower_right,0.6666666666666666
