command_target,direction,end_effector_x_m,end_effector_y_m,end_effector_z_m,frame,joint,joint_index,joint_readback,joint_velocity,position_error,repeat,robot,test,time_s,unit
0.0006527132332359476,positive,-0.3177005648612976,-0.01898433454334736,0.31468504667282104,3,waist,0,0.00025990186259150505,0.0011721388436853886,0.0003928113706444425,0,follower_left,waist_positive,0.05,rad
0.0011306281852249739,positive,-0.31772804260253906,-0.01894802413880825,0.31444838643074036,4,waist,0,0.0004942018422298133,0.00168647151440382,0.0006364263429951605,0,follower_left,waist_positive,0.06666666666666667,rad
0.0017303538368024767,positive,-0.3177049458026886,-0.018896181136369705,0.3143739104270935,5,waist,0,0.0008393411408178508,0.0023795533925294876,0.0008910126959846259,0,follower_left,waist_positive,0.08333333333333333,rad
0.0024453058258285406,positive,-0.3177233636379242,-0.018767818808555603,0.3144862949848175,6,waist,0,0.0016870154067873955,0.0030261287465691566,0.0007582904190411451,0,follower_left,waist_positive,0.1,rad
0.0032688997901632456,positive,-0.31771621108055115,-0.018644291907548904,0.31458383798599243,7,waist,0,0.0024966145865619183,0.003208867274224758,0.0007722852036013274,0,follower_left,waist_positive,0.11666666666666667,rad
0.004194551367666675,positive,-0.3177233040332794,-0.018491657450795174,0.31452277302742004,8,waist,0,0.003500454593449831,0.0033689849078655243,0.0006940967742168442,0,follower_left,waist_positive,0.13333333333333333,rad
0.005215676196198912,positive,-0.3177168369293213,-0.018334610387682915,0.3144390285015106,9,waist,0,0.004536119289696217,0.003497292287647724,0.0006795569065026954,0,follower_left,waist_positive,0.15,rad
0.006325689913620035,positive,-0.3177211880683899,-0.01815861649811268,0.31446945667266846,10,waist,0,0.0056989300064742565,0.003679269924759865,0.0006267599071457788,0,follower_left,waist_positive,0.16666666666666666,rad
0.007518008157790131,positive,-0.317721426486969,-0.017974253743886948,0.3145316541194916,11,waist,0,0.0069133928045630455,0.00390070304274559,0.0006046153532270858,0,follower_left,waist_positive,0.18333333333333332,rad
0.008786046566569282,positive,-0.31772488355636597,-0.017775563523173332,0.31452834606170654,12,waist,0,0.008221135474741459,0.004094038624316454,0.0005649110918278227,0,follower_left,waist_positive,0.2,rad
0.010123220777817566,positive,-0.3177247643470764,-0.017569195479154587,0.31447774171829224,13,waist,0,0.009581740945577621,0.00430395407602191,0.0005414798322399446,0,follower_left,waist_positive,0.21666666666666667,rad
0.01152294642939507,positive,-0.3177269995212555,-0.01735263131558895,0.3144742250442505,14,waist,0,0.011010206304490566,0.004526631440967321,0.0005127401249045045,0,follower_left,waist_positive,0.23333333333333334,rad
0.012978639159161873,positive,-0.3177299201488495,-0.017128612846136093,0.3145058751106262,15,waist,0,0.012486543506383896,0.004739551804959774,0.0004920956527779772,0,follower_left,waist_positive,0.25,rad
0.01448371460497806,positive,-0.3177334666252136,-0.016897017136216164,0.314519464969635,16,waist,0,0.014012668281793594,0.0049494169652462006,0.0004710463231844663,0,follower_left,waist_positive,0.26666666666666666,rad
0.01603158840470371,positive,-0.31773677468299866,-0.016659492626786232,0.31449562311172485,17,waist,0,0.01557763572782278,0.005160681903362274,0.0004539526768809303,0,follower_left,waist_positive,0.2833333333333333,rad
0.017615676196198915,positive,-0.3177400827407837,-0.01641707681119442,0.31448379158973694,18,waist,0,0.01717587746679783,0.005444453563541174,0.00043979872940108633,0,follower_left,waist_positive,0.3,rad
0.019229393617323738,positive,-0.3177449405193329,-0.016170591115951538,0.3144958019256592,19,waist,0,0.018801255151629448,0.005709175486117601,0.0004281384656942902,0,follower_left,waist_positive,0.31666666666666665,rad
0.020866156305938282,positive,-0.3177497684955597,-0.01592092774808407,0.31450986862182617,20,waist,0,0.020446280017495155,0.005918457638472319,0.0004198762884431266,0,follower_left,waist_positive,0.3333333333333333,rad
0.022519379899902617,positive,-0.31775546073913574,-0.015669068321585655,0.31450167298316956,21,waist,0,0.022105764597654343,0.006084911525249481,0.00041361530224827414,0,follower_left,waist_positive,0.35,rad
0.024182480037076824,positive,-0.317760705947876,-0.015416327863931656,0.3144915997982025,22,waist,0,0.02377132698893547,0.006213514134287834,0.0004111530481413529,0,follower_left,waist_positive,0.36666666666666664,rad
0.02584887235532099,positive,-0.3177669942378998,-0.015163581818342209,0.314493864774704,23,waist,0,0.02543773502111435,0.006338351871818304,0.00041113733420664045,0,follower_left,waist_positive,0.38333333333333336,rad
0.027511972492495207,positive,-0.3177735507488251,-0.014911822974681854,0.3145030736923218,24,waist,0,0.02709764428436756,0.006422529462724924,0.0004143282081276456,0,follower_left,waist_positive,0.4,rad
0.029165196086459545,positive,-0.3177807927131653,-0.01466185599565506,0.3145022988319397,25,waist,0,0.028744908049702644,0.006516200490295887,0.0004202880367569009,0,follower_left,waist_positive,0.4166666666666667,rad
0.03080195877507408,positive,-0.317787766456604,-0.014414936304092407,0.314496248960495,26,waist,0,0.030372757464647293,0.006525411736220121,0.00042920131042678555,0,follower_left,waist_positive,0.43333333333333335,rad
0.032415676196198916,positive,-0.3177952468395233,-0.014171949587762356,0.3144948184490204,27,waist,0,0.031974922865629196,0.0064736707136034966,0.0004407533305697195,0,follower_left,waist_positive,0.45,rad
0.03399976398769411,positive,-0.31780296564102173,-0.013933906331658363,0.3144993782043457,28,waist,0,0.03354404494166374,0.006416993215680122,0.0004557190460303673,0,follower_left,waist_positive,0.4666666666666667,rad
0.03554763778741977,positive,-0.31781116127967834,-0.013701685704290867,0.31450122594833374,29,waist,0,0.03507477045059204,0.006382144521921873,0.00047286733682772725,0,follower_left,waist_positive,0.48333333333333334,rad
0.037052713233235945,positive,-0.3178190588951111,-0.013476361520588398,0.31449824571609497,30,waist,0,0.03655986860394478,0.006344207562506199,0.000492844629291167,0,follower_left,waist_positive,0.5,rad
0.038508405963002756,positive,-0.31782713532447815,-0.013259077444672585,0.31449630856513977,31,waist,0,0.03799276053905487,0.006294914986938238,0.0005156454239478858,0,follower_left,waist_positive,0.5166666666666667,rad
0.03990813161458026,positive,-0.3178350031375885,-0.013050668872892857,0.31449803709983826,32,waist,0,0.03936656191945076,0.006277834065258503,0.0005415696951295013,0,follower_left,waist_positive,0.5333333333333333,rad
0.04124530582582854,positive,-0.31784307956695557,-0.012852105312049389,0.3144998848438263,33,waist,0,0.040675390511751175,0.0062141199596226215,0.0005699153140773655,0,follower_left,waist_positive,0.55,rad
0.04251334423460769,positive,-0.31785082817077637,-0.012664545327425003,0.3144988417625427,34,waist,0,0.041912030428647995,0.006111970171332359,0.000601313805959694,0,follower_left,waist_positive,0.5666666666666667,rad
0.04370566247877779,positive,-0.31785812973976135,-0.012488584034144878,0.3144974112510681,35,waist,0,0.04307163506746292,0.005988914519548416,0.0006340274113148664,0,follower_left,waist_positive,0.5833333333333334,rad
0.04481567619619892,positive,-0.31786537170410156,-0.01232575997710228,0.31449776887893677,36,waist,0,0.044145386666059494,0.005873284302651882,0.0006702895301394229,0,follower_left,waist_positive,0.6,rad
0.045836801024731144,positive,-0.31787195801734924,-0.012176506221294403,0.3144988715648651,37,waist,0,0.045128993690013885,0.005672106519341469,0.0007078073347172587,0,follower_left,waist_positive,0.6166666666666667,rad
0.04676245260223458,positive,-0.31787800788879395,-0.012042109854519367,0.3144986629486084,38,waist,0,0.04601489007472992,0.005452539771795273,0.0007475625275046582,0,follower_left,waist_positive,0.6333333333333333,rad
0.047586046566569284,positive,-0.3178834319114685,-0.011923152953386307,0.3144979476928711,39,waist,0,0.04679807648062706,0.005189157091081142,0.0007879700859422245,0,follower_left,waist_positive,0.65,rad
0.048300998555595345,positive,-0.3178883194923401,-0.011820778250694275,0.3144979178905487,40,waist,0,0.04747258126735687,0.004834247753024101,0.0008284172882384727,0,follower_left,waist_positive,0.6666666666666666,rad
0.04890072420717285,positive,-0.31789231300354004,-0.011735307984054089,0.3144984245300293,41,waist,0,0.04803486540913582,0.0044240448623895645,0.0008658587980370294,0,follower_left,waist_positive,0.6833333333333333,rad
0.04937863915916188,positive,-0.31789565086364746,-0.011666923761367798,0.3144988715648651,42,waist,0,0.048484548926353455,0.003993023186922073,0.0008940902328084255,0,follower_left,waist_positive,0.7,rad
0.04972815904942251,positive,-0.317898154258728,-0.011613492853939533,0.3144981861114502,43,waist,0,0.04883573204278946,0.003672565333545208,0.0008924270066330495,0,follower_left,waist_positive,0.7166666666666667,rad
0.04994269951581483,positive,-0.31790032982826233,-0.01156819611787796,0.31449806690216064,44,waist,0,0.04913317412137985,0.003285313956439495,0.0008095253944349762,0,follower_left,waist_positive,0.7333333333333333,rad
0.05001567619619891,positive,-0.31790217757225037,-0.011532003059983253,0.3144984245300293,45,waist,0,0.04937101528048515,0.002811029553413391,0.00064466091571376,0,follower_left,waist_positive,0.75,rad
-0.9600234237629036,negative,-0.31770291924476624,-0.01902221143245697,0.31386852264404297,1,shoulder,1,-0.9598224759101868,0.14075057208538055,-0.00020094785271684845,0,follower_left,shoulder_negative,0.016666666666666666,rad
-0.960237964229296,negative,-0.31773078441619873,-0.019024409353733063,0.3143405318260193,2,shoulder,1,-0.9601205587387085,-0.002113758586347103,-0.0001174054905874744,0,follower_left,shoulder_negative,0.03333333333333333,rad
-0.9605874841195565,negative,-0.3178269565105438,-0.01902148686349392,0.31478309631347656,3,shoulder,1,-0.9607943296432495,0.07188357412815094,0.00020684552369298892,0,follower_left,shoulder_negative,0.05,rad
-0.9610653990715456,negative,-0.3179246783256531,-0.019020691514015198,0.31465229392051697,4,shoulder,1,-0.9611178636550903,0.03474299609661102,5.246458354468686e-05,0,follower_left,shoulder_negative,0.06666666666666667,rad
-0.961665124723123,negative,-0.318015456199646,-0.019020920619368553,0.3146637976169586,5,shoulder,1,-0.9617246389389038,0.06437795609235764,5.951421578076488e-05,0,follower_left,shoulder_negative,0.08333333333333333,rad
-0.9623800767121492,negative,-0.318144291639328,-0.019021280109882355,0.31486091017723083,6,shoulder,1,-0.9624885320663452,0.023512540385127068,0.00010845535419601315,0,follower_left,shoulder_negative,0.1,rad
-0.9632036706764838,negative,-0.31829729676246643,-0.019020656123757362,0.3150862753391266,7,shoulder,1,-0.9634146690368652,0.054577894508838654,0.00021099836038140918,0,follower_left,shoulder_negative,0.11666666666666667,rad
-0.9641293222539873,negative,-0.3184477984905243,-0.019020212814211845,0.31517747044563293,8,shoulder,1,-0.964286744594574,0.03817159682512283,0.00015742234058668814,0,follower_left,shoulder_negative,0.13333333333333333,rad
-0.9651504470825195,negative,-0.31862807273864746,-0.01902025006711483,0.31525951623916626,9,shoulder,1,-0.9653525352478027,0.05524427443742752,0.0002020881652832207,0,follower_left,shoulder_negative,0.15,rad
-0.9662604607999407,negative,-0.31881070137023926,-0.019020481035113335,0.3154450058937073,10,shoulder,1,-0.9664605259895325,0.03725734353065491,0.00020006518959181374,0,follower_left,shoulder_negative,0.16666666666666666,rad
-0.9674527790441108,negative,-0.31902459263801575,-0.019020305946469307,0.3156762719154358,11,shoulder,1,-0.9677366614341736,0.048792123794555664,0.00028388239006282845,0,follower_left,shoulder_negative,0.18333333333333332,rad
-0.96872081745289,negative,-0.31923699378967285,-0.01902010478079319,0.3158671259880066,12,shoulder,1,-0.9689889550209045,0.042552269995212555,0.00026813756801458144,0,follower_left,shoulder_negative,0.2,rad
-0.9700579916641382,negative,-0.31946951150894165,-0.01902006007730961,0.31603801250457764,13,shoulder,1,-0.9703609347343445,0.0509403795003891,0.0003029430702062852,0,follower_left,shoulder_negative,0.21666666666666667,rad
-0.9714577173157157,negative,-0.3197053372859955,-0.01902008429169655,0.3162404000759125,14,shoulder,1,-0.9717620015144348,0.044356368482112885,0.00030428419871908474,0,follower_left,shoulder_negative,0.23333333333333334,rad
-0.9729134100454825,negative,-0.31995514035224915,-0.019020022824406624,0.31647688150405884,15,shoulder,1,-0.9732469916343689,0.05020594224333763,0.0003335815888864113,0,follower_left,shoulder_negative,0.25,rad
-0.9744184854912987,negative,-0.32021182775497437,-0.01902000792324543,0.31670963764190674,16,shoulder,1,-0.9747613668441772,0.04662135988473892,0.0003428813528785213,0,follower_left,shoulder_negative,0.26666666666666666,rad
-0.9759663592910244,negative,-0.3204793334007263,-0.0190199576318264,0.3169334828853607,17,shoulder,1,-0.9763356447219849,0.050450436770915985,0.0003692854309604865,0,follower_left,shoulder_negative,0.2833333333333333,rad
-0.9775504470825196,negative,-0.32074788212776184,-0.019019998610019684,0.3171652555465698,18,shoulder,1,-0.9779176115989685,0.04859470948576927,0.00036716451644891457,0,follower_left,shoulder_negative,0.3,rad
-0.9791641645036444,negative,-0.32102465629577637,-0.019019898027181625,0.31740936636924744,19,shoulder,1,-0.9795469641685486,0.05143119394779205,0.0003827996649041765,0,follower_left,shoulder_negative,0.31666666666666665,rad
-0.9808009271922589,negative,-0.3213033378124237,-0.01901983469724655,0.31765511631965637,20,shoulder,1,-0.9811827540397644,0.05065393075346947,0.00038182684750553975,0,follower_left,shoulder_negative,0.3333333333333333,rad
-0.9824541507862232,negative,-0.3215872049331665,-0.019019871950149536,0.317898690700531,21,shoulder,1,-0.9828452467918396,0.05270194262266159,0.0003910960056163759,0,follower_left,shoulder_negative,0.35,rad
-0.9841172509233974,negative,-0.32187098264694214,-0.019019870087504387,0.31814277172088623,22,shoulder,1,-0.9845059514045715,0.05216670781373978,0.00038870048117412015,0,follower_left,shoulder_negative,0.36666666666666664,rad
-0.9857836432416416,negative,-0.32215699553489685,-0.019019776955246925,0.318389892578125,23,shoulder,1,-0.986177384853363,0.05335867032408714,0.0003937416117214543,0,follower_left,shoulder_negative,0.38333333333333336,rad
-0.9874467433788159,negative,-0.32244181632995605,-0.019019758328795433,0.31863656640052795,24,shoulder,1,-0.9878381490707397,0.05296702682971954,0.0003914056919238629,0,follower_left,shoulder_negative,0.4,rad
-0.9890999669727802,negative,-0.32272592186927795,-0.019019808620214462,0.3188804090023041,25,shoulder,1,-0.9894922971725464,0.05367978289723396,0.00039233019976614436,0,follower_left,shoulder_negative,0.4166666666666667,rad
-0.9907367296613947,negative,-0.323006808757782,-0.01901969313621521,0.31912070512771606,26,shoulder,1,-0.9911245107650757,0.05327807366847992,0.0003877811036809842,0,follower_left,shoulder_negative,0.43333333333333335,rad
-0.9923504470825195,negative,-0.32328441739082336,-0.01901976391673088,0.3193579912185669,27,shoulder,1,-0.9927359819412231,0.05348663032054901,0.0003855348587036289,0,follower_left,shoulder_negative,0.45,rad
-0.9939345348740147,negative,-0.32355570793151855,-0.01901974156498909,0.31959089636802673,28,shoulder,1,-0.9943078756332397,0.05371604859828949,0.00037334075922501597,0,follower_left,shoulder_negative,0.4666666666666667,rad
-0.9954824086737404,negative,-0.32382017374038696,-0.019019678235054016,0.3198164701461792,29,shoulder,1,-0.9958378672599792,0.055085815489292145,0.00035545858623886595,0,follower_left,shoulder_negative,0.48333333333333334,rad
-0.9969874841195566,negative,-0.3240785002708435,-0.019019702449440956,0.3200334906578064,30,shoulder,1,-0.997330367565155,0.054776839911937714,0.00034288344559840755,0,follower_left,shoulder_negative,0.5,rad
-0.9984431768493234,negative,-0.32432976365089417,-0.019019702449440956,0.3202454149723053,31,shoulder,1,-0.9987793564796448,0.054389841854572296,0.0003361796303213982,0,follower_left,shoulder_negative,0.5166666666666667,rad
-0.9998429025009009,negative,-0.3245692253112793,-0.01901973970234394,0.32045167684555054,32,shoulder,1,-1.0001585483551025,0.054776631295681,0.0003156458542016294,0,follower_left,shoulder_negative,0.5333333333333333,rad
-1.0011800767121493,negative,-0.3247975707054138,-0.01901969313621521,0.3206460475921631,33,shoulder,1,-1.001471996307373,0.05573367327451706,0.0002919195952237885,0,follower_left,shoulder_negative,0.55,rad
-1.0024481151209284,negative,-0.3250166177749634,-0.019019639119505882,0.32082703709602356,34,shoulder,1,-1.002728819847107,0.054911449551582336,0.0002807047261785822,0,follower_left,shoulder_negative,0.5666666666666667,rad
-1.0036404333650983,negative,-0.3252180814743042,-0.019019609317183495,0.3209988474845886,35,shoulder,1,-1.0038836002349854,0.05665227398276329,0.00024316686988701264,0,follower_left,shoulder_negative,0.5833333333333334,rad
-1.0047504470825195,negative,-0.3254086673259735,-0.019019655883312225,0.32115933299064636,36,shoulder,1,-1.0049762725830078,0.056092772632837296,0.00022582550048833028,0,follower_left,shoulder_negative,0.6,rad
-1.0057715719110518,negative,-0.3255827724933624,-0.019019680097699165,0.3213055431842804,37,shoulder,1,-1.0059727430343628,0.05706018581986427,0.00020117112331097253,0,follower_left,shoulder_negative,0.6166666666666667,rad
-1.0066972234885552,negative,-0.32573938369750977,-0.01901960000395775,0.3214382529258728,38,shoulder,1,-1.0068683624267578,0.05759795010089874,0.0001711389382026418,0,follower_left,shoulder_negative,0.6333333333333333,rad
-1.00752081745289,negative,-0.32587793469429016,-0.019019626080989838,0.32155483961105347,39,shoulder,1,-1.0076607465744019,0.058630429208278656,0.00013992912151183923,0,follower_left,shoulder_negative,0.65,rad
-1.008235769441916,negative,-0.3259994089603424,-0.019019639119505882,0.3216552734375,40,shoulder,1,-1.0083571672439575,0.05945241451263428,0.00012139780204156736,0,follower_left,shoulder_negative,0.6666666666666666,rad
-1.0088354950934935,negative,-0.3260969817638397,-0.01901966519653797,0.3217392861843109,41,shoulder,1,-1.0089155435562134,0.061184998601675034,8.004846271991717e-05,0,follower_left,shoulder_negative,0.6833333333333333,rad
-1.0093134100454826,negative,-0.32617416977882385,-0.01901961676776409,0.32180550694465637,42,shoulder,1,-1.0093578100204468,0.06216100975871086,4.4399974964193234e-05,0,follower_left,shoulder_negative,0.7,rad
-1.0096629299357431,negative,-0.32623112201690674,-0.019019633531570435,0.32185181975364685,43,shoulder,1,-1.0096867084503174,0.06484946608543396,2.37785145742464e-05,0,follower_left,shoulder_negative,0.7166666666666667,rad
-1.0098774704021354,negative,-0.3262614905834198,-0.019019711762666702,0.3218754231929779,44,shoulder,1,-1.0098609924316406,0.0671878457069397,-1.6477970494754857e-05,0,follower_left,shoulder_negative,0.7333333333333333,rad
