physics_frame,physics_time_s,physics_dt_s,command_index,nominal_command_time_s,scheduler_phase_error_s,cycle,segment,target_arm_q,left_q,left_qd,right_q,right_qd,left_ee_position_world_m,left_ee_orientation_world_wxyz,contacts
1618,26.983333333333334,0.016666666666666666,1348,26.96,0.006666666666664156,3,cycle_03_home_to_sleep,"[0.0,-1.3889960050582886,1.3725301027297974,0.0,-0.9690762758255005,0.0]","[5.366554432839621e-06,-1.3915475606918335,1.373787760734558,4.3620533688226715e-05,-0.9734635949134827,4.886214810539968e-06,4.892738729722623e-07,0.022374652326107025,-0.02276069112122059]","[4.9264384870184585e-05,-0.03821926191449165,-0.00149647262878716,-0.0003944891504943371,-0.44130444526672363,8.417895878665149e-05,-1.4052833648747765e-05,9.294055780628696e-05,9.788439638214186e-05]","[3.4867003705585375e-05,-0.9598903059959412,1.1624640226364136,0.0022736210376024246,-0.2912570536136627,-0.00012162507482571527,3.746471065824153e-06,0.021808555349707603,-0.020776543766260147]","[-0.00010463663784321398,0.06067795306444168,-0.22455929219722748,-0.003691907273605466,-0.0203716941177845,-0.0001781358732841909,8.087441528914496e-06,4.5336619223235175e-06,-1.359524958388647e-06]","[-0.4159270226955414,-0.01900213398039341,0.3228153586387634]","[0.8796780173376214,2.2916124379202754e-05,-0.4755697480349773,-6.461516335158443e-06]",[]
1619,27.0,0.016666666666666666,1349,26.98,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.3933734893798828,1.3746987581253052,0.0,-0.9759036302566528,0.0]","[5.825677817483665e-06,-1.3951791524887085,1.3764193058013916,4.029842239106074e-05,-0.9744063019752502,4.910977168037789e-06,4.763755612202658e-07,0.022374609485268593,-0.02276061289012432]","[-8.288808203360531e-06,0.3534223735332489,-0.3851522207260132,-0.00017420778749510646,-0.10516733676195145,2.7738113203668036e-05,-4.53612028650241e-06,-2.5661995550763095e-06,3.747905168438592e-07]","[3.4866341593442485e-05,-0.9598913192749023,1.1624653339385986,0.002273605205118656,-0.2912585437297821,-0.00012161544873379171,3.746058609976899e-06,0.021808544173836708,-0.020776815712451935]","[-0.00010462115460541099,0.06041660159826279,-0.22438882291316986,-0.0036919640842825174,-0.020357070490717888,-0.00017804495291784406,8.083947250270285e-06,4.531684680841863e-06,-1.3595155223811162e-06]","[-0.41645094752311707,-0.019001871347427368,0.3221551179885864]","[0.8792155865923822,2.157129357933489e-05,-0.47642413016028634,-5.357898798113876e-06]",[]
1620,27.016666666666666,0.016666666666666666,1350,27.0,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.397750973701477,1.376867413520813,0.0,-0.9827309250831604,0.0]","[5.264061201160075e-06,-1.3991343975067139,1.3782190084457397,4.7399578761542216e-05,-0.982948899269104,4.846560841542669e-06,4.791830292560917e-07,0.022374741733074188,-0.022760415449738503]","[2.4413566279690713e-05,-0.020373482257127762,-0.1645168513059616,-0.0002897063968703151,-0.7795209288597107,7.866209489293396e-05,-1.3018423487665132e-05,3.736960707101389e-06,8.21778394310968e-06]","[3.48675275745336e-05,-0.9598903059959412,1.1624640226364136,0.0022736131213605404,-0.2912571430206299,-0.00012160666665295139,3.745657522813417e-06,0.021808532997965813,-0.020777087658643723]","[-0.00010463773651281372,0.06067737936973572,-0.22456063330173492,-0.0036919121630489826,-0.020371204242110252,-0.00017816625768318772,8.088030881481245e-06,4.533303581411019e-06,-1.3598294117400656e-06]","[-0.4175281226634979,-0.019002359360456467,0.32207781076431274]","[0.8766545581223997,2.45254499782678e-05,-0.4811203436442153,-7.3071573072639595e-06]",[]
1621,27.033333333333335,0.016666666666666666,1350,27.0,0.01666666666666572,3,cycle_03_home_to_sleep,"[0.0,-1.397750973701477,1.376867413520813,0.0,-0.9827309250831604,0.0]","[5.731735654990189e-06,-1.3974801301956177,1.3760555982589722,3.378529436304234e-05,-0.9847399592399597,4.80504513689084e-06,4.771950443682726e-07,0.022374611347913742,-0.022760426625609398]","[1.2088770745322108e-05,0.4408052861690521,-0.3472896218299866,-9.495171252638102e-05,0.03096425160765648,8.059318497544155e-05,-1.3693513210455421e-05,1.629998405405786e-05,2.190011764469091e-05]","[3.486688729026355e-05,-0.9598913192749023,1.1624653339385986,0.0022735970560461283,-0.29125863313674927,-0.00012159741891082376,3.7452439300977858e-06,0.021808521822094917,-0.02077735960483551]","[-0.00010461927740834653,0.060417138040065765,-0.2243875414133072,-0.00369203626178205,-0.020356887951493263,-0.00017806689720600843,8.083032298600301e-06,4.532008460955694e-06,-1.359258703814703e-06]","[-0.41748449206352234,-0.01900162175297737,0.3227884769439697]","[0.8761006639485499,1.8609688575413364e-05,-0.4821282259584275,-4.095025556305302e-06]",[]
1622,27.05,0.016666666666666666,1351,27.02,0.013333333333335418,3,cycle_03_home_to_sleep,"[0.0,-1.4021284580230713,1.3790361881256104,0.0,-0.989558219909668,0.0]","[4.992153662897181e-06,-1.4053170680999756,1.3824175596237183,4.124730548937805e-05,-0.9866511821746826,4.787336365552619e-06,4.726633449081419e-07,0.0223745945841074,-0.02276032231748104]","[9.215145837515593e-06,-0.11908574402332306,-0.04210498183965683,-8.121851715259254e-05,-0.46079766750335693,-2.0410602701304015e-06,4.601287173500168e-07,-1.9881417756550945e-07,1.337832600256661e-08]","[3.486808418529108e-05,-0.9598903059959412,1.1624640226364136,0.0022736056707799435,-0.2912570536136627,-0.00012158850586274639,3.744821924556163e-06,0.021808510646224022,-0.020777631551027298]","[-0.00010463786020409316,0.06067796051502228,-0.22455917298793793,-0.0036919638514518738,-0.020371655002236366,-0.0001781610626494512,8.086215530056506e-06,4.533019819064066e-06,-1.3597825727629242e-06]","[-0.41855040192604065,-0.019002115353941917,0.32111823558807373]","[0.8752830596779821,2.176687285149246e-05,-0.48361096444195806,-6.202608813577778e-06]",[]
1623,27.066666666666666,0.016666666666666666,1352,27.04,0.010000000000001563,3,cycle_03_home_to_sleep,"[0.0,-1.406506061553955,1.3812048435211182,0.0,-0.9963855147361755,0.0]","[5.504965884028934e-06,-1.4076259136199951,1.3816558122634888,4.4159682147437707e-05,-0.9990060925483704,4.695881671068491e-06,4.809546680917265e-07,0.022374695166945457,-0.02276018261909485]","[1.2952474207850173e-05,0.34153079986572266,-0.5702460408210754,-0.0003287623403593898,-0.6593013405799866,7.5353222200647e-05,-1.299910854868358e-05,5.115205203765072e-05,5.5884767789393663e-05]","[3.4867429349105805e-05,-0.9598913192749023,1.1624653339385986,0.002273589838296175,-0.2912585437297821,-0.00012157895253039896,3.7444035569933476e-06,0.021808499470353127,-0.020777903497219086]","[-0.00010462238424224779,0.060416579246520996,-0.22438880801200867,-0.0036920132115483284,-0.02035711705684662,-0.00017805711831897497,8.083181455731392e-06,4.531726517598145e-06,-1.3595565633295337e-06]","[-0.4197370707988739,-0.019002240151166916,0.3219437301158905]","[0.8715271951210466,2.3052097470861534e-05,-0.4903471704709443,-6.646849533352409e-06]",[]
1624,27.083333333333332,0.016666666666666666,1353,27.06,0.006666666666667709,3,cycle_03_home_to_sleep,"[0.0,-1.4108835458755493,1.383373498916626,0.0,-1.003212809562683,0.0]","[4.980798621545546e-06,-1.4134912490844727,1.3846043348312378,3.443891182541847e-05,-1.0079354047775269,4.630003786587622e-06,4.834632250094728e-07,0.022374644875526428,-0.022760113701224327]","[4.004003858426586e-05,-0.032276224344968796,0.014569548889994621,-0.00033749279100447893,-0.3930475115776062,7.310062210308388e-05,-1.3005699656787328e-05,9.205784590449184e-05,9.703695104690269e-05]","[3.4868618968175724e-05,-0.9598903059959412,1.1624640226364136,0.0022735970560461283,-0.2912571430206299,-0.00012157006131019443,3.743993374882848e-06,0.02180848829448223,-0.020778175443410873]","[-0.000104637882031966,0.060677383095026016,-0.2245606929063797,-0.003692014142870903,-0.0203712098300457,-0.0001781652681529522,8.08674030849943e-06,4.53335542260902e-06,-1.359462089567387e-06]","[-0.4210952818393707,-0.019001740962266922,0.32156187295913696]","[0.8686074671306231,1.860223793531316e-05,-0.4955008251006702,-4.841014958834374e-06]",[]
1625,27.1,0.016666666666666666,1354,27.08,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.4152610301971436,1.3855421543121338,0.0,-1.0100401639938354,0.0]","[5.4014863053453155e-06,-1.4170293807983398,1.3872920274734497,3.2272171665681526e-05,-1.0085079669952393,4.650838491215836e-06,4.7084111542972096e-07,0.022374620661139488,-0.022760014981031418]","[-8.958220860222355e-06,0.35794252157211304,-0.4052373468875885,-0.00012959256127942353,-0.07581083476543427,1.6944815797614865e-05,-2.941057118732715e-06,-1.831223926274106e-06,2.610546232517663e-07]","[3.486797504592687e-05,-0.9598913192749023,1.1624653339385986,0.002273580525070429,-0.29125863313674927,-0.00012156068987678736,3.7435759168147342e-06,0.021808477118611336,-0.02077844738960266]","[-0.00010462033242220059,0.06041712313890457,-0.22438763082027435,-0.003692129859700799,-0.0203569196164608,-0.00017805791867431253,8.082347449089866e-06,4.531880222202744e-06,-1.3591907190857455e-06]","[-0.4215608239173889,-0.01900164783000946,0.3208513855934143]","[0.8682547314733305,1.7786399289037803e-05,-0.4961186561109681,-4.0577726307643544e-06]",[]
1626,27.116666666666667,0.016666666666666666,1355,27.1,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.4196385145187378,1.3877108097076416,0.0,-1.0168675184249878,0.0]","[4.862594323640224e-06,-1.421053409576416,1.3890025615692139,3.913061664206907e-05,-1.0177671909332275,4.58284375781659e-06,4.748738149373821e-07,0.02237478643655777,-0.022759785875678062]","[2.35291645367397e-05,-0.027649184688925743,-0.15996813774108887,-0.0002540893037803471,-0.82358717918396,6.742200639564544e-05,-1.1927907507924829e-05,1.607016019988805e-05,2.0514955394901335e-05]","[3.48691719409544e-05,-0.9598903059959412,1.1624640226364136,0.0022735882084816694,-0.2912570536136627,-0.00012155190779594705,3.7431693726830417e-06,0.02180846594274044,-0.02077871933579445]","[-0.00010463851504027843,0.06067798286676407,-0.22455930709838867,-0.003692055121064186,-0.0203716941177845,-0.00017817271873354912,8.086910384008661e-06,4.5333963498706e-06,-1.3598873920273036e-06]","[-0.4226992428302765,-0.019002001732587814,0.3207937180995941]","[0.8653695200833301,2.0576642204030593e-05,-0.5011343066012822,-5.882233735885637e-06]",[]
1627,27.133333333333333,0.016666666666666666,1355,27.1,0.01666666666666572,3,cycle_03_home_to_sleep,"[0.0,-1.4196385145187378,1.3877108097076416,0.0,-1.0168675184249878,0.0]","[5.335248260962544e-06,-1.4194321632385254,1.3868416547775269,2.5592999008949846e-05,-1.0191911458969116,4.543896011455217e-06,4.725208100353484e-07,0.022374659776687622,-0.02275979332625866]","[1.0060466593131423e-05,0.46092861890792847,-0.3480840027332306,-9.020231664180756e-05,0.10026831924915314,6.981897604418918e-05,-1.265689297724748e-05,1.9424347556196153e-05,2.5050665499293245e-05]","[3.48685025528539e-05,-0.9598913192749023,1.1624653339385986,0.002273572375997901,-0.2912585437297821,-0.0001215429074363783,3.7427407733048312e-06,0.021808454766869545,-0.020778991281986237]","[-0.00010462216596351936,0.060416556894779205,-0.22438882291316986,-0.0036921307910233736,-0.020357025787234306,-0.0001780896564014256,8.08239019534085e-06,4.531746526481584e-06,-1.3591102288046386e-06]","[-0.42265501618385315,-0.019001198932528496,0.32148998975753784]","[0.8648770928317261,1.4672056907688505e-05,-0.5019836790907357,-2.490356745661993e-06]",[]
1628,27.15,0.016666666666666666,1356,27.12,0.013333333333331865,3,cycle_03_home_to_sleep,"[0.0,-1.4240161180496216,1.3898794651031494,0.0,-1.0236947536468506,0.0]","[4.6032023419684265e-06,-1.4271190166473389,1.3933310508728027,3.3547865314176306e-05,-1.0206353664398193,4.5301294449018314e-06,4.673178182201809e-07,0.022374670952558517,-0.022759657353162766]","[6.762762495782226e-06,-0.12794579565525055,-0.0428105853497982,-3.98143965867348e-05,-0.4560437798500061,-1.3688666513189673e-05,2.556562776589999e-06,7.626340448041447e-07,-1.3964603340355097e-07]","[3.486971036181785e-05,-0.9598903059959412,1.1624640226364136,0.0022735795937478542,-0.2912571430206299,-0.00012153368152212352,3.7423483263410162e-06,0.021808447316288948,-0.020779263228178024]","[-0.0001046385514200665,0.06067747622728348,-0.2245606631040573,-0.0036920756101608276,-0.02037121169269085,-0.00017815324827097356,8.087998139671981e-06,4.533526407612953e-06,-1.3598473742604256e-06]","[-0.4236186444759369,-0.01900172233581543,0.31972649693489075]","[0.8642132513635302,1.8082559767633403e-05,-0.5031256859051089,-4.817731854036236e-06]",[]
1629,27.166666666666668,0.016666666666666666,1357,27.14,0.00999999999999801,3,cycle_03_home_to_sleep,"[0.0,-1.4283936023712158,1.3920482397079468,0.0,-1.030522108078003,0.0]","[5.100765520182904e-06,-1.4295941591262817,1.3924102783203125,3.646788536570966e-05,-1.03395676612854,4.436779363459209e-06,4.768642725139216e-07,0.02237480692565441,-0.02275948040187359]","[1.2865097232861444e-05,0.3489935100078583,-0.5808701515197754,-0.00028821593150496483,-0.7310401201248169,6.451776425819844e-05,-1.1920705219381489e-05,6.454886170104146e-05,6.920710438862443e-05]","[3.486904097371735e-05,-0.9598913192749023,1.1624653339385986,0.002273562364280224,-0.29125863313674927,-0.00012152470299042761,3.741939281098894e-06,0.021808436140418053,-0.020779535174369812]","[-0.00010462145291967317,0.06041712313890457,-0.22438760101795197,-0.0036922027356922626,-0.02035677805542946,-0.00017809135897550732,8.083105967671145e-06,4.531701051746495e-06,-1.358691065433959e-06]","[-0.4249248504638672,-0.019001830369234085,0.32059770822525024]","[0.8599776455456456,1.9440427968189645e-05,-0.510331704635743,-5.235895661452629e-06]",[]
1630,27.183333333333334,0.016666666666666666,1358,27.16,0.006666666666667709,3,cycle_03_home_to_sleep,"[0.0,-1.43277108669281,1.3942168951034546,0.0,-1.0373493432998657,0.0]","[4.618694219971076e-06,-1.4354279041290283,1.3954007625579834,2.627872527227737e-05,-1.0422714948654175,4.380575774121098e-06,4.779328719450859e-07,0.022374765947461128,-0.02275940030813217]","[3.352697967784479e-05,-0.02455802820622921,0.033023107796907425,-0.0002837995416484773,-0.30787256360054016,6.333501369226724e-05,-1.2014364074275363e-05,8.783488010521978e-05,9.291138121625409e-05]","[3.487023786874488e-05,-0.9598903059959412,1.1624640226364136,0.0022735700476914644,-0.2912570536136627,-0.00012151576083851978,3.7415188671729993e-06,0.021808424964547157,-0.0207798071205616]","[-0.00010463958460604772,0.060677967965602875,-0.22455929219722748,-0.003692115191370249,-0.020371610298752785,-0.00017817298066802323,8.085869922069833e-06,4.533346327662002e-06,-1.3596159078588244e-06]","[-0.4262283146381378,-0.019001338630914688,0.3201335668563843]","[0.8571172122882641,1.4748425043803397e-05,-0.5151214266282887,-3.1804667545206248e-06]",[]
1631,27.2,0.016666666666666666,1359,27.18,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.4371485710144043,1.3963855504989624,0.0,-1.044176697731018,0.0]","[4.988909495295957e-06,-1.4388788938522339,1.398193359375,2.5548095436533913e-05,-1.0425680875778198,4.395979885885026e-06,4.65954002493163e-07,0.022374795749783516,-0.022759243845939636]","[-9.313209375250153e-06,0.35532093048095703,-0.4322425127029419,-9.107239020522684e-05,-0.03759675472974777,7.284429557330441e-06,-1.3342369129532017e-06,-1.093293803933193e-06,1.4824712479821756e-07]","[3.486956484266557e-05,-0.9598913192749023,1.1624653339385986,0.0022735537495464087,-0.2912585437297821,-0.00012150667316745967,3.74112414647243e-06,0.021808413788676262,-0.020780079066753387]","[-0.00010462300997460261,0.060416534543037415,-0.22438876330852509,-0.003692197147756815,-0.020357072353363037,-0.000178089045220986,8.083781722234562e-06,4.531832928478252e-06,-1.359773705189582e-06]","[-0.42663663625717163,-0.01900125853717327,0.31936341524124146]","[0.8568711208036777,1.4403835895825091e-05,-0.5155306800931388,-2.807937748992153e-06]",[]
1632,27.216666666666665,0.016666666666666666,1360,27.2,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.4415260553359985,1.3985542058944702,0.0,-1.0510040521621704,0.0]","[4.489314051170368e-06,-1.442968487739563,1.3997602462768555,3.206067412975244e-05,-1.0527650117874146,4.3235668272245675e-06,4.714931662874733e-07,0.02237500064074993,-0.022758973762392998]","[2.285970185766928e-05,-0.0309651680290699,-0.1533392071723938,-0.00022464804351329803,-0.8860289454460144,5.729983968194574e-05,-1.0872280654439237e-05,3.109806857537478e-05,3.5517896321834996e-05]","[3.4870769013650715e-05,-0.9598903059959412,1.1624640226364136,0.0022735618986189365,-0.2912571430206299,-0.00012149734538979828,3.7407119179988513e-06,0.021808402612805367,-0.020780351012945175]","[-0.00010463977378094569,0.060677483677864075,-0.22456073760986328,-0.0036921382416039705,-0.02037113904953003,-0.00017814943566918373,8.086891284619924e-06,4.532722414296586e-06,-1.3596762755696545e-06]","[-0.42785510420799255,-0.01900164596736431,0.3193451166152954]","[0.8535750887783262,1.7225743182484915e-05,-0.5209698335788383,-4.602596388832199e-06]",[]
1633,27.233333333333334,0.016666666666666666,1360,27.2,0.01666666666666572,3,cycle_03_home_to_sleep,"[0.0,-1.4415260553359985,1.3985542058944702,0.0,-1.0510040521621704,0.0]","[4.956372777087381e-06,-1.4413868188858032,1.397634744644165,1.843240715970751e-05,-1.0535285472869873,4.28902330895653e-06,4.683095085056266e-07,0.022374877706170082,-0.022758977487683296]","[7.734524842817336e-06,0.47937092185020447,-0.34605133533477783,-8.321198401972651e-05,0.1973424106836319,6.025533366482705e-05,-1.1662730685202405e-05,1.9704850274138153e-05,2.540533387218602e-05]","[3.487010326352902e-05,-0.9598913192749023,1.1624653339385986,0.0022735444363206625,-0.29125863313674927,-0.00012148810492362827,3.7402990074042464e-06,0.02180839329957962,-0.020780622959136963]","[-0.00010462252248544246,0.06041710078716278,-0.22438761591911316,-0.0036922693252563477,-0.02035682275891304,-0.0001780796592356637,8.083430657279678e-06,4.531618287728634e-06,-1.359062707706471e-06]","[-0.4277890920639038,-0.019000835716724396,0.3200082778930664]","[0.8532343795742215,1.1345371724578768e-05,-0.5215276535164841,-1.2107193598713199e-06]",[]
1634,27.25,0.016666666666666666,1361,27.22,0.013333333333335418,3,cycle_03_home_to_sleep,"[0.0,-1.4459036588668823,1.400722861289978,0.0,-1.0578312873840332,0.0]","[4.237278517393861e-06,-1.448896050453186,1.4042714834213257,2.714670517889317e-05,-1.0545457601547241,4.276882009435212e-06,4.627715952665312e-07,0.02237492986023426,-0.022758789360523224]","[4.715293471235782e-06,-0.13602136075496674,-0.046849705278873444,-3.061693860217929e-06,-0.47035470604896545,-2.4403147108387202e-05,4.749604158860166e-06,1.7691222637949977e-06,-2.981706188620592e-07]","[3.487130015855655e-05,-0.9598903059959412,1.1624640226364136,0.002273552119731903,-0.2912570536136627,-0.00012147902452852577,3.7398829135781853e-06,0.021808382123708725,-0.02078089490532875]","[-0.00010464033402968198,0.06067795306444168,-0.22455938160419464,-0.003692181082442403,-0.02037142403423786,-0.0001781642495188862,8.087155038083438e-06,4.533169885689858e-06,-1.3596804819826502e-06]","[-0.4286441504955292,-0.01900137960910797,0.3181508183479309]","[0.8527412017907212,1.495517872218152e-05,-0.5223336505838662,-3.5483392036064015e-06]",[]
1635,27.266666666666666,0.016666666666666666,1362,27.24,0.010000000000001563,3,cycle_03_home_to_sleep,"[0.0,-1.4502811431884766,1.4028915166854858,0.0,-1.0646586418151855,0.0]","[4.716392140835524e-06,-1.4515877962112427,1.4031224250793457,2.991039218613878e-05,-1.0690255165100098,4.181416443316266e-06,4.737388508146978e-07,0.022375106811523438,-0.022758571431040764]","[1.2632455764105543e-05,0.3549756407737732,-0.5885469317436218,-0.0002532654325477779,-0.8175809383392334,5.4898478992981836e-05,-1.0892043064814061e-05,7.909219857538119e-05,8.369773422600701e-05]","[3.487062713247724e-05,-0.9598913192749023,1.1624653339385986,0.0022735355887562037,-0.2912585437297821,-0.00012146981316618621,3.739485691767186e-06,0.021808374673128128,-0.02078116685152054]","[-0.00010462385398568586,0.0604165643453598,-0.22438882291316986,-0.0036922702565789223,-0.020357009023427963,-0.0001780842721927911,8.085030458460096e-06,4.5320239223656245e-06,-1.3593662515631877e-06]","[-0.4300973415374756,-0.01900157518684864,0.319089412689209]","[0.847920815993118,1.620315089374736e-05,-0.5301229003972927,-4.169531357127658e-06]",[]
1636,27.283333333333335,0.016666666666666666,1363,27.26,0.006666666666664156,3,cycle_03_home_to_sleep,"[0.0,-1.4546586275100708,1.4050602912902832,0.0,-1.071485996246338,0.0]","[4.279708264220972e-06,-1.4573688507080078,1.4062176942825317,1.909244565467816e-05,-1.0765459537506104,4.134337359573692e-06,4.732060858714249e-07,0.0223750751465559,-0.02275848016142845]","[2.7464247978059575e-05,-0.01413813978433609,0.05274363234639168,-0.00023781234631314874,-0.18914444744586945,5.4703352361684665e-05,-1.1074104804720264e-05,8.206869824789464e-05,8.729528053663671e-05]","[3.4871820389525965e-05,-0.9598903059959412,1.1624640226364136,0.0022735437378287315,-0.2912571430206299,-0.00012146084918640554,3.7390848319773795e-06,0.021808365359902382,-0.020781438797712326]","[-0.0001046405523084104,0.06067743897438049,-0.2245607078075409,-0.003692199708893895,-0.02037116326391697,-0.00017817456682678312,8.088060894806404e-06,4.533274477580562e-06,-1.359686280011374e-06]","[-0.43132221698760986,-0.019000886008143425,0.3185199797153473]","[0.845204538069682,1.1401251156031536e-05,-0.5344429704781118,-1.7201528251258171e-06]",[]
1637,27.3,0.016666666666666666,1364,27.28,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.459036111831665,1.407228946685791,0.0,-1.0783132314682007,0.0]","[4.595607606461272e-06,-1.4606908559799194,1.4091229438781738,2.0071114704478532e-05,-1.0764812231063843,4.144880222156644e-06,4.618546256551781e-07,0.02237517572939396,-0.0227582398802042]","[-9.714760381029919e-06,0.3510262072086334,-0.45795950293540955,-5.283768041408621e-05,-0.03640158474445343,-3.615992682171054e-06,7.404266284538608e-07,-1.3818771549267694e-07,7.613039088028017e-10]","[3.487115100142546e-05,-0.9598913192749023,1.1624653339385986,0.002273526508361101,-0.29125863313674927,-0.00012145114305894822,3.7386596432043007e-06,0.021808356046676636,-0.020781710743904114]","[-0.0001046233664965257,0.06041710823774338,-0.22438758611679077,-0.003692326135933399,-0.02035677060484886,-0.00017805249080993235,8.08294407761423e-06,4.53182656201534e-06,-1.3592077721114038e-06]","[-0.43165862560272217,-0.019001003354787827,0.31768709421157837]","[0.845110392991621,1.1853874502991157e-05,-0.5345918288879776,-1.8002466541704815e-06]",[]
1638,27.316666666666666,0.016666666666666666,1365,27.3,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.4634135961532593,1.4093976020812988,0.0,-1.085140585899353,0.0]","[4.137975793128135e-06,-1.4649300575256348,1.4104886054992676,2.6064068151754327e-05,-1.0879096984863281,4.067698228027439e-06,4.6913530127312697e-07,0.022375434637069702,-0.02275790274143219]","[2.2078509573475458e-05,-0.034416668117046356,-0.14645683765411377,-0.0001991525641642511,-0.9614590406417847,4.829830504604615e-05,-9.861129001365043e-06,4.786136923939921e-05,5.228360168985091e-05]","[3.487234789645299e-05,-0.9598903059959412,1.1624640226364136,0.0022735334932804108,-0.2912570536136627,-0.00012144178617745638,3.738231498573441e-06,0.02180834673345089,-0.0207819826900959]","[-0.00010464047227287665,0.06067792326211929,-0.2245592474937439,-0.0036922995932400227,-0.020371438935399055,-0.0001781503960955888,8.086208254098892e-06,4.5327124098548666e-06,-1.359875341222505e-06]","[-0.43299663066864014,-0.019001394510269165,0.31773173809051514]","[0.8412660083016564,1.4243647579278395e-05,-0.5406214045521001,-3.6647543627867423e-06]",[]
1639,27.333333333333332,0.016666666666666666,1365,27.3,0.01666666666666572,3,cycle_03_home_to_sleep,"[0.0,-1.4634135961532593,1.4093976020812988,0.0,-1.085140585899353,0.0]","[4.6014361032575835e-06,-1.4633442163467407,1.4084244966506958,1.2133208656450734e-05,-1.0877678394317627,4.038317911181366e-06,4.6478697868224117e-07,0.0223753172904253,-0.02275790460407734]","[5.390662408899516e-06,0.5022493600845337,-0.34000295400619507,-7.527507841587067e-05,0.31846606731414795,5.1819977670675144e-05,-1.0720280442910735e-05,1.7690688764560036e-05,2.3509634047513828e-05]","[3.48716857843101e-05,-0.9598913192749023,1.1624653339385986,0.0022735174279659986,-0.2912585437297821,-0.00012143266212660819,3.7378315482783364e-06,0.021808337420225143,-0.02078225463628769]","[-0.00010462516365805641,0.060416631400585175,-0.22438883781433105,-0.0036923389416188,-0.020357228815555573,-0.00017808462143875659,8.083767170319334e-06,4.531237209448591e-06,-1.3593639778264333e-06]","[-0.4328812062740326,-0.01900053396821022,0.31834766268730164]","[0.841175059607804,8.363276771452444e-06,-0.5407629046299881,-3.539025805291594e-08]",[]
1640,27.35,0.016666666666666666,1366,27.32,0.013333333333331865,3,cycle_03_home_to_sleep,"[0.0,-1.467791199684143,1.4115662574768066,0.0,-1.0919678211212158,0.0]","[3.887280854542041e-06,-1.4706449508666992,1.415238857269287,2.1844180082553066e-05,-1.0882962942123413,4.0267409531224985e-06,4.5905932211098843e-07,0.02237543836236,-0.022757627069950104]","[2.8456124709919095e-06,-0.14766623079776764,-0.05354347825050354,3.38150275638327e-05,-0.49806806445121765,-3.58850447810255e-05,7.388359335891437e-06,2.980485533043975e-06,-4.873904231317283e-07]","[3.4872882679337636e-05,-0.9598903059959412,1.1624640226364136,0.002273525344207883,-0.2912571430206299,-0.0001214233780046925,3.737416363946977e-06,0.021808328106999397,-0.020782526582479477]","[-0.00010464150545885786,0.06067734956741333,-0.22456063330173492,-0.0036922877188771963,-0.020371103659272194,-0.00017815374303609133,8.08732511359267e-06,4.533010724117048e-06,-1.3596486496680882e-06]","[-0.43361300230026245,-0.01900111511349678,0.3163892924785614]","[0.8409005688103607,1.241266808404679e-05,-0.5411896462552502,-2.540648149255676e-06]",[]
1641,27.366666666666667,0.016666666666666666,1367,27.34,0.010000000000001563,3,cycle_03_home_to_sleep,"[0.0,-1.4721686840057373,1.4137349128723145,0.0,-1.0987951755523682,0.0]","[4.351209099695552e-06,-1.4736080169677734,1.4138070344924927,2.4337636205018498e-05,-1.104284644126892,3.928283149434719e-06,4.7177704232126416e-07,0.022375663742423058,-0.02275734953582287]","[1.2324107956374064e-05,0.36042138934135437,-0.5968948602676392,-0.00022364617325365543,-0.9142163991928101,4.638803511625156e-05,-9.918422620103229e-06,9.584198414813727e-05,0.00010043399379355833]","[3.487222784315236e-05,-0.9598913192749023,1.1624653339385986,0.0022735088132321835,-0.29125863313674927,-0.0001214144576806575,3.7370118661783636e-06,0.0218083206564188,-0.020782798528671265]","[-0.00010462450154591352,0.06041718274354935,-0.22438755631446838,-0.0036923999432474375,-0.020356876775622368,-0.00017809771816246212,8.084122782747727e-06,4.531119884632062e-06,-1.359527004751726e-06]","[-0.43525195121765137,-0.019001305103302002,0.31741413474082947]","[0.8353413264483465,1.3571233066445298e-05,-0.5497316328296493,-3.128312645497512e-06]",[]
