physics_frame,physics_time_s,physics_dt_s,command_index,nominal_command_time_s,scheduler_phase_error_s,cycle,segment,target_arm_q,left_q,left_qd,right_q,right_qd,left_ee_position_world_m,left_ee_orientation_world_wxyz,contacts
1685,28.1,0.016666666666666666,1404,28.08,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.4795180559158325,1.4012048244476318,0.0,-1.0854618549346924,0.0]","[4.072829597134842e-06,-1.4807957410812378,1.4026919603347778,1.7942633348866366e-05,-1.0836656093597412,3.1180168207356473e-06,6.300043082774209e-07,0.022359216585755348,-0.022657450288534164]","[-9.373290595249273e-06,0.3094492554664612,-0.4003535807132721,-3.8628775655524805e-05,-0.07552547752857208,-7.869795808801427e-06,1.5987700408004457e-06,6.014873861204251e-07,-1.0114322890331096e-07]","[3.488397487672046e-05,-0.9598913192749023,1.1624653339385986,0.0022733197547495365,-0.2912586033344269,-0.00012101126048946753,3.7190063721936895e-06,0.02180788666009903,-0.020794764161109924]","[-0.00010463484795764089,0.060416728258132935,-0.22438780963420868,-0.0036931901704519987,-0.02035691775381565,-0.00017810039571486413,8.085479748842772e-06,4.529958459897898e-06,-1.3594129768534913e-06]","[-0.4361095130443573,-0.019000912085175514,0.3207208514213562]","[0.8359773816845635,1.0464340984774359e-05,-0.5487638993221882,-1.7397106585580727e-06]",[]
1686,28.116666666666667,0.016666666666666666,1405,28.1,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.48289155960083,1.4027711153030396,0.0,-1.0905622243881226,0.0]","[3.7612403502862435e-06,-1.4840689897537231,1.4036505222320557,2.2427064322982915e-05,-1.0926941633224487,3.0668752515339293e-06,6.357320785355114e-07,0.022359389811754227,-0.022657297551631927]","[1.7369075067108497e-06,0.031045716255903244,-0.1806986778974533,-0.00017830636352300644,-0.762184739112854,4.4649161281995475e-05,-9.192630386678502e-06,3.3436175726819783e-05,3.448630013735965e-05]","[3.4885193599620834e-05,-0.9598903059959412,1.1624640226364136,0.0022733276709914207,-0.2912571132183075,-0.0001210024202009663,3.7185930068517337e-06,0.021807875484228134,-0.020795036107301712]","[-0.00010465176455909386,0.06067805737257004,-0.22455982863903046,-0.0036931487265974283,-0.020371317863464355,-0.00017821064102463424,8.088189133559354e-06,4.531550075626001e-06,-1.3595963537227362e-06]","[-0.43717309832572937,-0.019001197069883347,0.3207627236843109]","[0.832851543789433,1.2330711259597372e-05,-0.5534964370676673,-2.984888941617037e-06]",[]
1687,28.133333333333333,0.016666666666666666,1405,28.1,0.01666666666666572,3,cycle_03_home_to_sleep,"[0.0,-1.48289155960083,1.4027711153030396,0.0,-1.0905622243881226,0.0]","[4.101434569747653e-06,-1.4828708171844482,1.402100682258606,1.173972304968629e-05,-1.0925885438919067,3.0530948151863413e-06,6.325409458440845e-07,0.022359387949109077,-0.022657299414277077]","[2.910717739723623e-06,0.43454408645629883,-0.3096781373023987,-6.335362559184432e-05,0.2233470380306244,4.665895539801568e-05,-9.711164238979109e-06,1.1578291378100403e-05,1.3696162568521686e-05]","[3.4884516935562715e-05,-0.9598913192749023,1.1624653339385986,0.0022733123041689396,-0.2912586033344269,-0.00012099304149160162,3.718190555446199e-06,0.02180786430835724,-0.0207953080534935]","[-0.00010463509534019977,0.06041671335697174,-0.22438782453536987,-0.0036932211369276047,-0.020357152447104454,-0.0001781027385732159,8.084931323537603e-06,4.530063961283304e-06,-1.3592257346317638e-06]","[-0.4370949864387512,-0.01900051347911358,0.3212263882160187]","[0.8327835121668482,7.666647847059379e-06,-0.5535987913680782,-2.7287752905592697e-07]",[]
1688,28.15,0.016666666666666666,1406,28.12,0.013333333333331865,3,cycle_03_home_to_sleep,"[0.0,-1.4862650632858276,1.4043374061584473,0.0,-1.0956625938415527,0.0]","[3.5992713947052835e-06,-1.4883984327316284,1.407157301902771,1.9452409105724655e-05,-1.0925413370132446,3.0523192435794044e-06,6.280567390604119e-07,0.022359462454915047,-0.022657232359051704]","[3.5997290979139507e-06,-0.035627465695142746,-0.10464401543140411,2.311388379894197e-05,-0.4594505727291107,-3.080955502809957e-05,6.3790721469558775e-06,2.847256837412715e-06,-4.5205328547126555e-07]","[3.488571383059025e-05,-0.9598903059959412,1.1624640226364136,0.00227331998758018,-0.2912570536136627,-0.00012098386650905013,3.717766730915173e-06,0.021807853132486343,-0.020795579999685287]","[-0.00010465311061125249,0.06067804992198944,-0.22455990314483643,-0.003693189239129424,-0.020371213555336,-0.00017819162167143077,8.08756158221513e-06,4.53130360256182e-06,-1.3597897350337007e-06]","[-0.4376026391983032,-0.019001036882400513,0.31975430250167847]","[0.8326662527190832,1.0967254906271936e-05,-0.5537751452144885,-2.269633169716769e-06]",[]
1689,28.166666666666668,0.016666666666666666,1407,28.14,0.00999999999999801,3,cycle_03_home_to_sleep,"[0.0,-1.4896385669708252,1.4059035778045654,0.0,-1.1007630825042725,0.0]","[3.8855091588629875e-06,-1.4908031225204468,1.4059786796569824,2.1370746253523976e-05,-1.1047031879425049,2.9861651000828715e-06,6.374241934281599e-07,0.022359604015946388,-0.022657115012407303]","[5.548294211621396e-06,0.31246793270111084,-0.5057238936424255,-0.00019153475295752287,-0.7443718910217285,4.337193968240172e-05,-9.229064744431525e-06,6.548752571688965e-05,6.665040564257652e-05]","[3.4885055356426165e-05,-0.9598913192749023,1.1624653339385986,0.002273303922265768,-0.2912585437297821,-0.00012097461149096489,3.7173560940573225e-06,0.021807841956615448,-0.020795851945877075]","[-0.00010463571379659697,0.060416340827941895,-0.22438865900039673,-0.0036932548973709345,-0.02035692147910595,-0.00017811510770116001,8.085341505648103e-06,4.530290425464045e-06,-1.3586859495262615e-06]","[-0.43890902400016785,-0.019001148641109467,0.320534884929657]","[0.8282808346070495,1.1792406736387836e-05,-0.5603131792810246,-2.7529895998074903e-06]",[]
1690,28.183333333333334,0.016666666666666666,1408,28.16,0.006666666666667709,3,cycle_03_home_to_sleep,"[0.0,-1.4930120706558228,1.4074698686599731,0.0,-1.1058634519577026,0.0]","[3.651955239547533e-06,-1.495115041732788,1.4083551168441772,1.2416426216077525e-05,-1.1097482442855835,2.9633831672981614e-06,6.361855184877641e-07,0.022359639406204224,-0.022657081484794617]","[4.008793439425062e-06,0.0647500529885292,-0.014464364387094975,-0.0001762649044394493,-0.04463162645697594,4.339639053796418e-05,-9.343555575469509e-06,5.372023952077143e-05,5.5557455198140815e-05]","[3.488627771730535e-05,-0.9598903059959412,1.1624640226364136,0.002273312071338296,-0.2912571132183075,-0.00012096521095372736,3.7169468214415247e-06,0.021807830780744553,-0.020796123892068863]","[-0.00010465254308655858,0.060677800327539444,-0.22456088662147522,-0.0036932285875082016,-0.020371219143271446,-0.00017817941261455417,8.08768436399987e-06,4.531326339929365e-06,-1.3597237966678222e-06]","[-0.439767986536026,-0.019000593572854996,0.32002323865890503]","[0.8263201116955095,7.81007148891214e-06,-0.5632007394758233,-6.398186397427426e-07]",[]
1691,28.2,0.016666666666666666,1409,28.18,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.4963855743408203,1.4090361595153809,0.0,-1.1109638214111328,0.0]","[3.8136299735924695e-06,-1.4975835084915161,1.4105995893478394,1.4701070540468208e-05,-1.1088882684707642,2.9779089345538523e-06,6.277157922340848e-07,0.022359751164913177,-0.022656980901956558]","[-9.376908565172926e-06,0.3148897588253021,-0.4117978513240814,-1.1636846465989947e-05,-0.10886593163013458,-1.602625343366526e-05,3.4083236641890835e-06,1.4346371699502924e-06,-2.2968359303376928e-07]","[3.488560832920484e-05,-0.9598913192749023,1.1624653339385986,0.002273295074701309,-0.2912586033344269,-0.00012095605052309111,3.7165286812523846e-06,0.021807819604873657,-0.02079639583826065]","[-0.0001046350080287084,0.06041666865348816,-0.2243877649307251,-0.0036933417432010174,-0.020356835797429085,-0.00017811372526921332,8.084371074801311e-06,4.530226760834921e-06,-1.3592348295787815e-06]","[-0.439934104681015,-0.01900072768330574,0.31934642791748047]","[0.8264992193073556,8.847564612424294e-06,-0.5629378654920736,-1.1315569477995306e-06]",[]
1692,28.216666666666665,0.016666666666666666,1410,28.2,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.4997590780258179,1.4106024503707886,0.0,-1.1160643100738525,0.0]","[3.5144917092111427e-06,-1.501011848449707,1.4113901853561401,1.898009577416815e-05,-1.1188113689422607,2.9240841286082286e-06,6.345218821479648e-07,0.02235995978116989,-0.02265680395066738]","[1.8926630218629725e-06,0.026538481935858727,-0.17708654701709747,-0.00016064202645793557,-0.8248821496963501,3.88764965464361e-05,-8.460576282232068e-06,4.318463470553979e-05,4.42642776761204e-05]","[3.488679794827476e-05,-0.9598903059959412,1.1624640226364136,0.002273302059620619,-0.2912570834159851,-0.0001209469701279886,3.716106220963411e-06,0.021807808429002762,-0.02079666778445244]","[-0.00010465319792274386,0.06067807227373123,-0.22455984354019165,-0.0036932830698788166,-0.020371276885271072,-0.0001782024628482759,8.088312824838795e-06,4.531676495389547e-06,-1.3596508097180049e-06]","[-0.44109824299812317,-0.019001027569174767,0.3194389343261719]","[0.8229474839856133,1.0620802857092775e-05,-0.5681174513104279,-2.3432076454266386e-06]",[]
1693,28.233333333333334,0.016666666666666666,1410,28.2,0.01666666666666572,3,cycle_03_home_to_sleep,"[0.0,-1.4997590780258179,1.4106024503707886,0.0,-1.1160643100738525,0.0]","[3.8570915421587415e-06,-1.4997892379760742,1.4098906517028809,7.83928953751456e-06,-1.1182072162628174,2.912254785769619e-06,6.307366788860236e-07,0.02235995978116989,-0.02265680395066738]","[1.863314537331462e-06,0.45112720131874084,-0.30747607350349426,-5.910891923122108e-05,0.3246358036994934,4.124324186705053e-05,-9.037586096383166e-06,1.1275765245954972e-05,1.3529633179132361e-05]","[3.488613583613187e-05,-0.9598913192749023,1.1624653339385986,0.0022732855286449194,-0.2912585735321045,-0.00012093746772734448,3.7156846701691393e-06,0.021807799115777016,-0.020796939730644226]","[-0.00010463668877491727,0.06041646748781204,-0.22438816726207733,-0.0036933745723217726,-0.020357076078653336,-0.00017810289864428341,8.084665751084685e-06,4.52974381914828e-06,-1.3592996310762828e-06]","[-0.44098588824272156,-0.019000308588147163,0.3198743760585785]","[0.823040422017512,5.837529994608179e-06,-0.5679828022843183,6.416812645636632e-07]",[]
1694,28.25,0.016666666666666666,1411,28.22,0.013333333333335418,3,cycle_03_home_to_sleep,"[0.0,-1.5031325817108154,1.4121686220169067,0.0,-1.1211646795272827,0.0]","[3.3538060506543843e-06,-1.5051612854003906,1.415078043937683,1.6243446225416847e-05,-1.1177303791046143,2.911974206654122e-06,6.260137297431356e-07,0.022360075265169144,-0.022656703367829323]","[2.7474816306494176e-06,-0.04265477508306503,-0.10578447580337524,4.422524943947792e-05,-0.48942917585372925,-3.6430828913580626e-05,7.918119081296027e-06,1.235365971297142e-06,-5.895460617466597e-07]","[3.488732545520179e-05,-0.9598903059959412,1.1624640226364136,0.0022732927463948727,-0.2912571132183075,-0.00012092809629393741,3.7152533423068235e-06,0.02180778793990612,-0.020797211676836014]","[-0.0001046545003191568,0.060678064823150635,-0.22456037998199463,-0.0036933154333382845,-0.02037137560546398,-0.0001781840401235968,8.087088644970208e-06,4.531199010671116e-06,-1.3598212262877496e-06]","[-0.4414009749889374,-0.019000835716724396,0.3183363080024719]","[0.8231233204303493,9.326264737204931e-06,-0.5678626588128358,-1.6596169124924257e-06]",[]
1695,28.266666666666666,0.016666666666666666,1412,28.24,0.010000000000001563,3,cycle_03_home_to_sleep,"[0.0,-1.5065059661865234,1.4137349128723145,0.0,-1.126265048980713,0.0]","[3.632991592894541e-06,-1.5077770948410034,1.4136947393417358,1.8032616935670376e-05,-1.1309444904327393,2.8434492378437426e-06,6.365622766679735e-07,0.02236025221645832,-0.022656554356217384]","[5.191917807678692e-06,0.3162485957145691,-0.5134146809577942,-0.00017305085202679038,-0.8097407221794128,3.784283762797713e-05,-8.525010343873873e-06,7.617506344104186e-05,7.737377745797858e-05]","[3.4886666981037706e-05,-0.9598913192749023,1.1624653339385986,0.0022732762154191732,-0.2912586033344269,-0.00012091924872947857,3.7148495266592363e-06,0.021807776764035225,-0.0207974836230278]","[-0.00010463702346896753,0.06041651964187622,-0.2243877649307251,-0.003693407168611884,-0.020356880500912666,-0.00017813424346968532,8.084849469014443e-06,4.530017577053513e-06,-1.3591377410193672e-06]","[-0.44284307956695557,-0.019001003354787827,0.31917452812194824]","[0.8182055485864371,1.0082498609250572e-05,-0.5749258040439666,-2.2603199819555838e-06]",[]
1696,28.283333333333335,0.016666666666666666,1413,28.26,0.006666666666664156,3,cycle_03_home_to_sleep,"[0.0,-1.509879469871521,1.4153012037277222,0.0,-1.131365418434143,0.0]","[3.4272463835804956e-06,-1.51201593875885,1.416176438331604,8.564371455577202e-06,-1.135330319404602,2.829201093845768e-06,6.333457918117347e-07,0.022360293194651604,-0.0226565171033144]","[4.004182301287074e-06,0.07386331260204315,0.00033552563400007784,-6.838829722255468e-05,0.055205896496772766,3.831615322269499e-05,-8.687617082614452e-06,5.1233466365374625e-05,5.376400440582074e-05]","[3.488787479000166e-05,-0.9598903059959412,1.1624640226364136,0.00227328366599977,-0.2912570536136627,-0.00012090975360479206,3.7144288853596663e-06,0.02180776745080948,-0.02079775556921959]","[-0.00010465412196936086,0.06067819148302078,-0.2245599925518036,-0.003693354781717062,-0.0203712098300457,-0.00017817574553191662,8.087456080829725e-06,4.5313827286008745e-06,-1.359526208943862e-06]","[-0.44362613558769226,-0.01900039054453373,0.3185892403125763]","[0.8164356642639314,6.01820669761585e-06,-0.5774364086907621,9.685755130796222e-08]",[]
1697,28.3,0.016666666666666666,1414,28.28,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.5132529735565186,1.4168674945831299,0.0,-1.1364659070968628,0.0]","[3.5609966744232224e-06,-1.5143603086471558,1.4185057878494263,1.1919488315470517e-05,-1.1340630054473877,2.837659849319607e-06,6.259789415707928e-07,0.022360414266586304,-0.02265641652047634]","[-9.164308721665293e-06,0.3182092607021332,-0.4230826795101166,1.3166121789254248e-05,-0.15726439654827118,-2.3432890884578228e-05,5.238473022473045e-06,2.2750514290237334e-06,-3.6071057252229366e-07]","[3.488720903987996e-05,-0.9598913192749023,1.1624653339385986,0.0022732671350240707,-0.2912585437297821,-0.00012090095697203651,3.7140380300115794e-06,0.021807756274938583,-0.020798027515411377]","[-0.00010463822400197387,0.06041622906923294,-0.22438862919807434,-0.0036934257950633764,-0.020356904715299606,-0.0001781369501259178,8.085830813797656e-06,4.529761099547613e-06,-1.3591402421297971e-06]","[-0.4437239170074463,-0.019000597298145294,0.31787049770355225]","[0.816797240759282,7.500872484351553e-06,-0.5769248368993747,-6.249174865905002e-07]",[]
1698,28.316666666666666,0.016666666666666666,1415,28.3,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.5166264772415161,1.4184337854385376,0.0,-1.141566276550293,0.0]","[3.27781708620023e-06,-1.5179780721664429,1.419118881225586,1.5849516785237938e-05,-1.145011067390442,2.78141465059889e-06,6.339101901176036e-07,0.022360673174262047,-0.02265620045363903]","[1.8875816749641672e-06,0.022563839331269264,-0.17426833510398865,-0.0001447388785891235,-0.8812596797943115,3.365990414749831e-05,-7.760443622828461e-06,5.357332338462584e-05,5.471625263453461e-05]","[3.4888395020971075e-05,-0.9598903059959412,1.1624640226364136,0.0022732752840965986,-0.2912571132183075,-0.00012089210940757766,3.713637170221773e-06,0.021807745099067688,-0.020798299461603165]","[-0.00010465538798598573,0.06067792326211929,-0.2245609164237976,-0.0036933710798621178,-0.02037118747830391,-0.00017821983783505857,8.089637958619278e-06,4.5310262066777796e-06,-1.3595440577773843e-06]","[-0.44500532746315,-0.019000940024852753,0.31801459193229675]","[0.8127525294525599,9.026378552566838e-06,-0.5826090677145395,-1.9455328927272114e-06]",[]
1699,28.333333333333332,0.016666666666666666,1415,28.3,0.01666666666666572,3,cycle_03_home_to_sleep,"[0.0,-1.5166264772415161,1.4184337854385376,0.0,-1.141566276550293,0.0]","[3.621291853050934e-06,-1.5166884660720825,1.4176887273788452,4.338565304351505e-06,-1.1437690258026123,2.7718779165297747e-06,6.29399892204674e-07,0.022360673174262047,-0.02265620045363903]","[8.50184733280912e-07,0.46835988759994507,-0.30333179235458374,-5.456581129692495e-05,0.4370012581348419,3.627419573604129e-05,-8.377814992854837e-06,9.887763553706463e-06,1.2300063644943293e-05]","[3.4887743822764605e-05,-0.9598913192749023,1.1624653339385986,0.0022732580546289682,-0.2912586033344269,-0.00012088273069821298,3.7132358556846157e-06,0.021807733923196793,-0.020798571407794952]","[-0.00010463751823408529,0.06041649729013443,-0.22438763082027435,-0.0036934721283614635,-0.020356865599751472,-0.0001781048922566697,8.085220542852767e-06,4.5296046664589085e-06,-1.3594185475085396e-06]","[-0.44483938813209534,-0.019000105559825897,0.31841403245925903]","[0.8130733038015869,4.189089032509711e-06,-0.5821613201048338,1.1920929216568317e-06]",[]
1700,28.35,0.016666666666666666,1416,28.32,0.013333333333331865,3,cycle_03_home_to_sleep,"[0.0,-1.5199999809265137,1.4199999570846558,0.0,-1.1466666460037231,0.0]","[3.1167153338174103e-06,-1.5219236612319946,1.4230073690414429,1.351437640551012e-05,-1.1428797245025635,2.7713140298146755e-06,6.245808776839112e-07,0.02236086130142212,-0.022656047716736794]","[2.2215153876459226e-06,-0.05056868493556976,-0.10834143310785294,4.864041693508625e-05,-0.5377500057220459,-3.3586056815693155e-05,7.715437277511228e-06,-8.394546966883354e-06,-7.4201225288561545e-06]","[3.488892980385572e-05,-0.9598903059959412,1.1624640226364136,0.002273266203701496,-0.2912570536136627,-0.00012087343202438205,3.7128361327631865e-06,0.021807722747325897,-0.02079884335398674]","[-0.00010465527884662151,0.06067825108766556,-0.22456000745296478,-0.0036934232339262962,-0.020371176302433014,-0.00017819489585235715,8.08866934676189e-06,4.531448212219402e-06,-1.359713678539265e-06]","[-0.44516488909721375,-0.019000696018338203,0.3168148398399353]","[0.813356355854966,8.00564916030788e-06,-0.5817657933607119,-1.2731180086250432e-06]",[]
1701,28.366666666666667,0.016666666666666666,1417,28.34,0.010000000000001563,3,cycle_03_home_to_sleep,"[0.0,-1.5233734846115112,1.4215662479400635,0.0,-1.1517670154571533,0.0]","[3.3876824545586715e-06,-1.524765968322754,1.4213918447494507,1.4980044397816528e-05,-1.1572927236557007,2.6988100216840394e-06,6.367648666127934e-07,0.02236105129122734,-0.022655876353383064]","[4.6618642954854295e-06,0.3191852271556854,-0.521216869354248,-0.00015656929463148117,-0.8637055158615112,3.289418600616045e-05,-7.864334293117281e-06,8.761275239521638e-05,8.888644515536726e-05]","[3.488827496767044e-05,-0.9598913192749023,1.1624653339385986,0.0022732499055564404,-0.2912585437297821,-0.0001208640678669326,3.7124384562048363e-06,0.021807711571455002,-0.020799115300178528]","[-0.00010463884973432869,0.06041610985994339,-0.22438858449459076,-0.003693497506901622,-0.02035682089626789,-0.00017811395809985697,8.086031812126748e-06,4.529641955741681e-06,-1.359126031275082e-06]","[-0.44675880670547485,-0.019000791013240814,0.317715048789978]","[0.807831030661147,8.67433872585565e-06,-0.5894141377872661,-1.4826655842347203e-06]",[]
1702,28.383333333333333,0.016666666666666666,1418,28.36,0.006666666666667709,3,cycle_03_home_to_sleep,"[0.0,-1.5267469882965088,1.4231325387954712,0.0,-1.156867504119873,0.0]","[3.2159091460925993e-06,-1.5288995504379272,1.4240307807922363,5.205711659073131e-06,-1.1608500480651855,2.6887189505941933e-06,6.323821821752063e-07,0.02236110344529152,-0.022655829787254333]","[1.3895760275772773e-06,0.0863097533583641,0.021214978769421577,-6.196746835485101e-05,0.14511600136756897,3.36327611876186e-05,-8.040939064812846e-06,4.6236731577664614e-05,4.840530164074153e-05]","[3.488946458674036e-05,-0.9598903059959412,1.1624640226364136,0.002273258287459612,-0.2912571132183075,-0.00012085516937077045,3.7120219076314243e-06,0.021807700395584106,-0.020799387246370316]","[-0.00010465647937962785,0.06067802384495735,-0.2245609313249588,-0.0036934225354343653,-0.020371202379465103,-0.00017822135123424232,8.088793038041331e-06,4.53157554147765e-06,-1.3592398317996413e-06]","[-0.4474416971206665,-0.019000180065631866,0.3170396685600281]","[0.8063394824616892,4.427507770360648e-06,-0.5914529896814591,8.223578799386736e-07]",[]
1703,28.4,0.016666666666666666,1419,28.38,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.5301204919815063,1.424698829650879,0.0,-1.1619678735733032,0.0]","[3.3151388834085083e-06,-1.5311510562896729,1.4263904094696045,9.625374332244974e-06,-1.1591460704803467,2.6958696253132075e-06,6.251285071812163e-07,0.02236131951212883,-0.0226556695997715]","[-8.763930964050815e-06,0.31997281312942505,-0.43796011805534363,3.4601223887875676e-05,-0.22446374595165253,-2.9128028472769074e-05,6.867206593597075e-06,1.7700449461699463e-07,-5.113001861900557e-07]","[3.488880247459747e-05,-0.9598913192749023,1.1624653339385986,0.002273241989314556,-0.2912586033344269,-0.00012084591435268521,3.711604222189635e-06,0.02180768921971321,-0.020799659192562103]","[-0.0001046373654389754,0.06041645258665085,-0.22438760101795197,-0.003693576902151108,-0.02035677805542946,-0.00017811196448747069,8.084948603936937e-06,4.529778379946947e-06,-1.3592941741080722e-06]","[-0.44747936725616455,-0.019000422209501266,0.3162999153137207]","[0.8068749972865471,6.346032180696853e-06,-0.5907222178939419,-1.5739351901053372e-07]",[]
1704,28.416666666666668,0.016666666666666666,1420,28.4,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.533493995666504,1.426265001296997,0.0,-1.1670682430267334,0.0]","[3.0468927434412763e-06,-1.534956932067871,1.4268348217010498,1.2953738405485637e-05,-1.1713632345199585,2.6367936243332224e-06,6.343854579426988e-07,0.022361643612384796,-0.02265540137887001]","[1.7477896108175628e-06,0.015860773622989655,-0.17177440226078033,-0.0001308610662817955,-0.9119693636894226,2.8976362955290824e-05,-7.100423772499198e-06,6.54338946333155e-05,6.67101630824618e-05]","[3.4889999369625e-05,-0.9598903059959412,1.1624640226364136,0.002273250138387084,-0.2912570834159851,-0.00012083703768439591,3.71119631381589e-06,0.021807679906487465,-0.02079993113875389]","[-0.00010465637024026364,0.06067827716469765,-0.22456002235412598,-0.0036934909876435995,-0.020371180027723312,-0.00017821973597165197,8.089617949735839e-06,4.531276317720767e-06,-1.359396719635697e-06]","[-0.4488941431045532,-0.019000733271241188,0.31649041175842285]","[0.8022494765137701,7.765367747749319e-06,-0.5969889256690476,-1.263804753381606e-06]",[]
1705,28.433333333333334,0.016666666666666666,1420,28.4,0.016666666666669272,3,cycle_03_home_to_sleep,"[0.0,-1.533493995666504,1.426265001296997,0.0,-1.1670682430267334,0.0]","[3.397267391846981e-06,-1.5335670709609985,1.4255262613296509,1.2502423487603664e-06,-1.169213891029358,2.6304735456506023e-06,6.288655072239635e-07,0.022361647337675095,-0.02265540137887001]","[-1.4673787518404424e-07,0.4895401895046234,-0.2976466417312622,-4.944964894093573e-05,0.5535651445388794,3.162559005431831e-05,-7.707670192758087e-06,6.7079490690957755e-06,9.312256224802695e-06]","[3.4889344533439726e-05,-0.9598913192749023,1.1624653339385986,0.002273234538733959,-0.2912585735321045,-0.00012082730972906575,3.7107754451426445e-06,0.02180766873061657,-0.02080020308494568]","[-0.0001046396791934967,0.06041630357503891,-0.22438810765743256,-0.0036935515236109495,-0.020357070490717888,-0.00017809703422244638,8.085748049779795e-06,4.53017491963692e-06,-1.3593441963166697e-06]","[-0.44864460825920105,-0.018999949097633362,0.3168348968029022]","[0.8029147216643706,2.8330833532669006e-06,-0.5960939101542293,1.9082800101393426e-06]",[]
1706,28.45,0.016666666666666666,1421,28.42,0.013333333333331865,3,cycle_03_home_to_sleep,"[0.0,-1.5368674993515015,1.4278312921524048,0.0,-1.1721687316894531,0.0]","[2.885404910557554e-06,-1.538682460784912,1.4309171438217163,1.1305520274618175e-05,-1.1679975986480713,2.628600896059652e-06,6.241699566089665e-07,0.022361982613801956,-0.022655149921774864]","[1.9912331481464207e-06,-0.061761047691106796,-0.1125301644206047,4.8483459977433085e-05,-0.6145980954170227,-2.933591531473212e-05,7.1410199780075345e-06,-1.7747259335010312e-05,-1.662928298173938e-05]","[3.489053051453084e-05,-0.9598903059959412,1.1624640226364136,0.0022732422221451998,-0.2912571132183075,-0.00012081814929842949,3.7103866361576365e-06,0.021807659417390823,-0.020800475031137466]","[-0.00010465631203260273,0.0606781505048275,-0.22456039488315582,-0.003693555248901248,-0.02037116512656212,-0.0001782031758921221,8.089686161838472e-06,4.531269041763153e-06,-1.3595639529739856e-06]","[-0.4488939344882965,-0.019000627100467682,0.31519946455955505]","[0.8033590965516533,6.971881049785142e-06,-0.5954948882553391,-9.303912862323476e-07]",[]
1707,28.466666666666665,0.016666666666666666,1422,28.44,0.00999999999999801,3,cycle_03_home_to_sleep,"[0.0,-1.540241003036499,1.4293975830078125,0.0,-1.1772691011428833,0.0]","[3.150533984808135e-06,-1.5417869091033936,1.4290742874145508,1.2124728527851403e-05,-1.1838085651397705,2.5518334041407797e-06,6.381842467817478e-07,0.02236218750476837,-0.02265496551990509]","[3.965910309489118e-06,0.3225063681602478,-0.5286149978637695,-0.000142252363730222,-0.8943376541137695,2.855282036762219e-05,-7.2657776399864815e-06,0.00010041990026365966,0.0001018462426145561]","[3.488986840238795e-05,-0.9598913192749023,1.1624653339385986,0.0022732256911695004,-0.2912586033344269,-0.00012080874876119196,3.7099700875842245e-06,0.021807650104165077,-0.020800746977329254]","[-0.00010463832586538047,0.060416556894779205,-0.22438770532608032,-0.0036936376709491014,-0.020357007160782814,-0.00017810688586905599,8.085062290774658e-06,4.529661055130418e-06,-1.3592577943200013e-06]","[-0.4506598114967346,-0.019000642001628876,0.31615594029426575]","[0.7971352528655256,7.312744999896459e-06,-0.603800785511736,-9.74163432232767e-07]",[]
1708,28.483333333333334,0.016666666666666666,1423,28.46,0.006666666666664156,3,cycle_03_home_to_sleep,"[0.0,-1.5436145067214966,1.4309638738632202,0.0,-1.1823694705963135,0.0]","[3.0138758120301645e-06,-1.5457392930984497,1.4319239854812622,2.2154538328322815e-06,-1.1862602233886719,2.5460801680310396e-06,6.324882519948005e-07,0.022362250834703445,-0.022654904052615166]","[-2.943424988188781e-07,0.1009509265422821,0.04328170418739319,-5.523988511413336e-05,0.24876971542835236,2.922090243373532e-05,-7.379283033515094e-06,4.052812437294051e-05,4.29163446824532e-05]","[3.489106893539429e-05,-0.9598903059959412,1.1624640226364136,0.002273233374580741,-0.2912570834159851,-0.00012079951557097957,3.709551720021409e-06,0.021807638928294182,-0.020801018923521042]","[-0.00010465746163390577,0.060678161680698395,-0.2245599925518036,-0.003693563165143132,-0.020371239632368088,-0.00017819725326262414,8.08837739896262e-06,4.531187187239993e-06,-1.359687075819238e-06]","[-0.4512034058570862,-0.019000034779310226,0.31537243723869324]","[0.7960609055606749,3.0156225746115746e-06,-0.6052165187987566,1.3923272850661848e-06]",[]
