_step,_timestamp,_runtime,loss,grad_norm,param_norm,effective_batch_size,gradient_accumulation_steps,data_wait_time,train_block_time,train_dispatch_time,train_step_time
15370,1779310767.4086826,47114.965518871,0.003070944221690297,0.019944602623581886,1805.2806396484375,256,1,0.027061901427805422,0.1344712980091572,2.606287121772766,2.740760780125856
15380,1779310795.0711293,47142.714541299,0.003008941188454628,0.018032658845186234,1805.283447265625,256,1,0.023947073705494405,0.13661527950316668,2.604017822444439,2.7406352588906886
15390,1779310822.8203752,47170.460553672,0.0032258406281471252,0.020815813913941383,1805.2861328125,256,1,0.026032319851219655,0.13620759230107068,2.610957591421902,2.7471675457432867
15400,1779310850.566234,47198.167269573,0.003048181300982833,0.01908847875893116,1805.2890625,256,1,0.027667820639908313,0.1360888196155429,2.609172970429063,2.745264172181487
15410,1779310878.2730389,47226.67146725,0.002903634449467063,0.018149157986044884,1805.2918701171875,256,1,0.02602887973189354,0.1371595999225974,2.605868205614388,2.743029923737049
15420,1779310906.777321,47268.107923022,0.003032529493793845,0.019399413838982582,1805.2943115234375,256,1,0.10845894254744053,0.13643355704843999,2.6039176912978292,2.7403532987460495
15430,1779310948.2137306,47295.804557309,0.002863871166482568,0.018670495599508286,1805.297119140625,256,1,1.4041574602946638,0.1359605139121413,2.6018904827535154,2.737853140383959
15440,1779310975.9101908,47323.520919765,0.003001319244503975,0.020659588277339935,1805.300048828125,256,1,0.02405464109033346,0.13662081006914378,2.607259037159383,2.743882109597325
15450,1779311003.6276085,47351.196107056,0.0031765250023454428,0.02101193368434906,1805.302978515625,256,1,0.02716546840965748,0.13520686663687229,2.60768866147846,2.7428982043638825
15460,1779311031.3022456,47378.910603621,0.003006210085004568,0.020384684205055237,1805.3055419921875,256,1,0.024036604352295397,0.13633785210549831,2.6056014651432635,2.7419417740777137
15470,1779311059.017799,47406.697048436,0.002911951160058379,0.019406402483582497,1805.3079833984375,256,1,0.028493712097406386,0.1381380869075656,2.6031121904030443,2.741252466663718
15480,1779311086.802885,47448.894470611,0.0030243031214922667,0.02012685500085354,1805.3104248046875,256,1,0.03540095593780279,0.13637546617537738,2.605282843671739,2.7416605122387407
15490,1779311129.0005076,47476.562711631,0.003084460273385048,0.019475078210234642,1805.3131103515625,256,1,1.480945467762649,0.1362219924107194,2.601041031628847,2.737265201099217
15500,1779311156.668682,47504.276506263,0.0033355329651385546,0.020367074757814407,1805.3157958984375,256,1,0.022495420835912227,0.1417647749185562,2.6010713247582316,2.7428381349891424
15510,1779311184.3819041,47532.020942123,0.003101455746218562,0.01875670999288559,1805.318603515625,256,1,0.025681846402585508,0.13600015491247178,2.608001512847841,2.7440038226544856
15520,1779311212.126345,47559.70725777,0.002816206542775035,0.018037499859929085,1805.3216552734375,256,1,0.027511913701891898,0.1366883020848036,2.608496865443885,2.745187414251268
15530,1779311239.8131983,47587.384306514,0.0030129197984933853,0.019313951954245567,1805.324462890625,256,1,0.026104454323649405,0.13502101171761752,2.6059742769226433,2.7409975377842786
15540,1779311267.4905715,47621.205325912,0.0030390722677111626,0.018969865515828133,1805.3270263671875,256,1,0.026321305334568022,0.13565906640142203,2.6041059508919715,2.739767134748399
15550,1779311301.3105965,47658.008186137,0.0030259881168603897,0.01992395892739296,1805.3299560546875,256,1,0.639247253164649,0.1356703506782651,2.6055108627304433,2.741183612681925
15560,1779311338.1140435,47685.71959372,0.0030021360144019127,0.01931583136320114,1805.3328857421875,256,1,0.9395871732383967,0.13640426993370056,2.6026335757225754,2.7390400232747196
15570,1779311365.8255873,47713.44663165,0.002966277999803424,0.019624782726168633,1805.3353271484375,256,1,0.02525670062750578,0.1368060601875186,2.6076129872351883,2.744421248883009
15580,1779311393.5525584,47741.125830369,0.002830272540450096,0.018435852602124214,1805.337890625,256,1,0.025724238902330398,0.13770068064332008,2.607612097263336,2.7453149052336814
15590,1779311421.2317348,47768.837983289,0.003063893411308527,0.022061942145228386,1805.3406982421875,256,1,0.023770475201308726,0.1387597279623151,2.603890325501561,2.7426524706184865
15600,1779311448.9438934,47796.569190171,0.0029246557969599962,0.019534766674041748,1805.343017578125,256,1,0.025720284692943095,0.13858597967773675,2.605271062254906,2.7438591001555324
15610,1779311476.6750433,47838.907985223,0.003137667430564761,0.02052179165184498,1805.3455810546875,256,1,0.028733311966061593,0.1361378628760576,2.606794066540897,2.742934129759669
15620,1779311519.0138948,47866.609768214,0.002953839022666216,0.01981624774634838,1805.34765625,256,1,1.4974155703559517,0.13633292261511087,2.5986078467220066,2.7349428568035363
15630,1779311546.7157097,47894.346603075,0.00295158545486629,0.020045476034283638,1805.3502197265625,256,1,0.02481181174516678,0.13680681865662336,2.6070245180279015,2.7438336016610263
15640,1779311574.45298,47922.042689647,0.0030251105781644583,0.018995625898241997,1805.3529052734375,256,1,0.0270720012485981,0.13667654246091843,2.6083138812333346,2.744992681033909
15650,1779311602.1483243,47949.72386736,0.002888923045247793,0.01861836388707161,1805.355712890625,256,1,0.026564269326627254,0.13681946117430926,2.60471065659076,2.741532274149358
15660,1779311629.8298542,47977.414059057,0.002841196022927761,0.02009524218738079,1805.3583984375,256,1,0.023745363391935826,0.13760148882865905,2.605326666496694,2.7429301029071214
15670,1779311657.5199387,48020.019824941,0.0029903780668973923,0.01928841881453991,1805.3609619140625,256,1,0.024982818961143495,0.13784783482551574,2.6046219753101467,2.742472002841532
15680,1779311700.1259146,48047.712331326,0.0028477550949901342,0.018590955063700676,1805.3638916015625,256,1,1.523937303200364,0.13536534812301398,2.599669222533703,2.735036865994334
15690,1779311727.818638,48075.463082449,0.0028277882374823093,0.01892140321433544,1805.3668212890625,256,1,0.026737504824995994,0.1361457422375679,2.6049425641074775,2.741090413928032
15700,1779311755.5684783,48103.214669987,0.0030926826875656843,0.020843077450990677,1805.3695068359375,256,1,0.03066690992563963,0.13606517482548952,2.6063457461073996,2.742413364909589
15710,1779311783.3202379,48130.90087335,0.0030433235224336386,0.020694173872470856,1805.3724365234375,256,1,0.03198396991938353,0.13455460984259843,2.6069287680089475,2.74148552659899
15720,1779311811.0070012,48158.568504431,0.002956502605229616,0.01859847828745842,1805.3748779296875,256,1,0.028070067055523396,0.1356096513569355,2.603274657949805,2.738886687159538
15730,1779311838.6746194,48187.058664728,0.002851454308256507,0.018968483433127403,1805.3778076171875,256,1,0.02927922084927559,0.13580579087138175,2.600105984136462,2.735913974791765
15740,1779311867.1648107,48228.59976774,0.0028816598933190107,0.018198145553469658,1805.3802490234375,256,1,0.1113342572003603,0.13524789419025182,2.600768446177244,2.736019204184413
15750,1779311908.7054858,48256.295363456,0.0029584146104753017,0.020022224634885788,1805.383056640625,256,1,1.4199808064848185,0.1356452465057373,2.5968450559303164,2.7324923133477568
15760,1779311936.4012048,48284.103798211,0.002908242167904973,0.01973555237054825,1805.3853759765625,256,1,0.02558350209146738,0.13716903030872346,2.6051808385178448,2.7423520885407924
15770,1779311964.208891,48311.756736936,0.002671063644811511,0.018214618787169456,1805.387939453125,256,1,0.03279695268720388,0.13513959795236588,2.611080485396087,2.7462224017828705
15780,1779311991.8622856,48339.428287198,0.0032057103235274553,0.021018804982304573,1805.390625,256,1,0.02670514043420553,0.13459732569754124,2.6022118385881186,2.736811382509768
15790,1779312019.5339613,48367.094213337,0.002796783810481429,0.018077580258250237,1805.3935546875,256,1,0.026940979063510895,0.13605009224265813,2.6025893073529005,2.7386415118351577
15800,1779312047.1996677,48410.096245533,0.0027078872080892324,0.017925450578331947,1805.3963623046875,256,1,0.028009044751524926,0.13642105627804996,2.6003843177109958,2.73680775500834
15810,1779312090.2023802,48437.779979975,0.0030169349629431963,0.022740770131349564,1805.3988037109375,256,1,1.562841358035803,0.13594161998480558,2.6000285735353827,2.7359722862020135
15820,1779312117.8863137,48465.491649251,0.0026982470881193876,0.018559394404292107,1805.401611328125,256,1,0.02331098895519972,0.13801509495824577,2.6055076576769354,2.7435250494629146
15830,1779312145.5972884,48493.193695939,0.002854021033272147,0.021292973309755325,1805.404296875,256,1,0.02529185339808464,0.135778740234673,2.608426578529179,2.7442075608298184
15840,1779312173.2995076,48521.438696853,0.0028889754321426153,0.018603011965751648,1805.4072265625,256,1,0.025342159532010557,0.13648879062384367,2.606746937520802,2.7432379009202124
15850,1779312201.545533,48549.107771365,0.0030243447981774807,0.019885791465640068,1805.4100341796875,256,1,0.025785773992538452,0.12197732981294393,2.6755431847646833,2.7975225722417236
15860,1779312229.213564,48582.919671732,0.002792865037918091,0.018397513777017593,1805.4127197265625,256,1,0.025568531639873982,0.1362455815076828,2.6035507025197147,2.7397985177114608
15870,1779312263.0256386,48619.369251195,0.002854154212400317,0.019017396494746208,1805.415283203125,256,1,0.6405747121199965,0.13654132168740035,2.6024435188621284,2.738987185433507
15880,1779312299.4751127,48647.141787231,0.003049031365662813,0.02145085297524929,1805.41796875,256,1,0.9057976791635156,0.13677228800952435,2.6007826413959263,2.737557209841907
15890,1779312327.2471972,48674.999274832,0.002843547146767378,0.01830037496984005,1805.4207763671875,256,1,0.03354671243578196,0.13646794706583024,2.605436941049993,2.741907303966582
15900,1779312355.1052244,48702.791631743,0.002904326654970646,0.018771348521113396,1805.423095703125,256,1,0.04585234262049198,0.13424107283353806,2.6039766209200024,2.7382200265303256
15910,1779312382.8974257,48730.662737448,0.002828342141583562,0.01884699985384941,1805.42578125,256,1,0.04010826721787453,0.13497505560517312,2.6025854483246804,2.737562912516296
15920,1779312410.7685664,48758.551208543,0.0030032950453460217,0.01988481730222702,1805.4281005859375,256,1,0.047175578959286216,0.13540725242346524,2.6027658727020024,2.738175302930176
15930,1779312438.6571157,48801.001589698,0.002891893731430173,0.018526002764701843,1805.430908203125,256,1,0.047600203193724155,0.1354824649170041,2.604186950623989,2.739671669714153
15940,1779312481.107451,48828.705272055,0.0027656506281346083,0.01990978792309761,1805.43359375,256,1,1.5095913013443352,0.13580139670521021,2.5979169111698868,2.73372054733336
15950,1779312508.810606,48856.436651092,0.002767726546153426,0.018942613154649734,1805.4365234375,256,1,0.025929098203778266,0.13652185574173928,2.6061199394986034,2.7426441380754114
15960,1779312536.5422225,48884.231529333,0.002818153938278556,0.01788846217095852,1805.4390869140625,256,1,0.028656011819839476,0.13536900859326123,2.60736103951931,2.7427323661744594
15970,1779312564.3370247,48912.06537517,0.00310440338216722,0.020098162814974785,1805.44140625,256,1,0.03595708720386028,0.13499173540621995,2.606728502176702,2.7417225897312165
15980,1779312592.1716866,48939.878011254,0.0029296569991856813,0.018559452146291733,1805.4442138671875,256,1,0.035814376547932625,0.14163800477981567,2.604244120977819,2.7458856968209147
15990,1779312619.983664,48983.144296585,0.0026628822088241577,0.018109386786818504,1805.4471435546875,256,1,0.03942922297865152,0.1336682241410017,2.6064945159479977,2.740165135450661
16000,1779312663.2507854,49019.345299672,0.002996007911860943,0.01801944524049759,1805.4495849609375,256,1,1.5896118411794304,0.13565781936049462,2.5996363373473286,2.735296275280416
16000,1779312663.2507854,49019.345299672,0.002996007911860943,0.01801944524049759,1805.4495849609375,256,1,1.5896118411794304,0.13565781936049462,2.5996363373473286,2.735296275280416
16010,1779312699.4513717,49047.187763136,0.0028615815099328756,0.018572622910141945,1805.4520263671875,256,1,0.03110245391726494,0.13233879301697016,2.601494661346078,2.733835951425135
16020,1779312727.2942562,49075.080951398,0.003256490919739008,0.02104303240776062,1805.4547119140625,256,1,0.035567425563931464,0.14104023054242135,2.605946165136993,2.746988620609045
16030,1779312755.1848278,49102.910360507,0.0030103193130344152,0.02008492685854435,1805.4573974609375,256,1,0.04688799344003201,0.1340460291132331,2.606226853094995,2.740275881998241
16040,1779312783.0169833,49130.771476944,0.0027107475325465202,0.018916448578238487,1805.460205078125,256,1,0.04079684019088745,0.13893666304647923,2.6017420530319213,2.740680962242186
16050,1779312810.8772511,49159.368149335,0.0027695379685610533,0.01831318996846676,1805.4627685546875,256,1,0.042111375369131565,0.13666010983288288,2.6060287931934,2.742690882459283
16060,1779312839.4751542,49201.433738566,0.002855971222743392,0.01729472354054451,1805.4652099609375,256,1,0.11968929246068001,0.13682502899318932,2.601647485792637,2.738474604859948
16070,1779312881.5398037,49229.141447145,0.002823133487254381,0.01721871830523014,1805.4676513671875,256,1,1.467503091134131,0.13703106790781022,2.600347416102886,2.7373809082433582
16080,1779312909.2473726,49256.971588418,0.0028999687638133764,0.021192695945501328,1805.4703369140625,256,1,0.028089910559356213,0.1380069449543953,2.603302383981645,2.7413112407550217
16090,1779312937.0774302,49284.77102849,0.003049984574317932,0.02038734033703804,1805.4730224609375,256,1,0.038085414096713066,0.1358538197353482,2.607575592584908,2.743431678786874
16100,1779312964.876675,49312.568616251,0.002879665931686759,0.020704826340079308,1805.4759521484375,256,1,0.03626603744924069,0.13544082082808018,2.6064374623820186,2.741880486160517
16110,1779312992.6744752,49340.362775265,0.002875393256545067,0.023616541177034378,1805.478515625,256,1,0.037101938761770724,0.13598306495696305,2.6051047874614595,2.7410900296643375
16120,1779313020.4689403,49383.232338479,0.0029722510371357203,0.01940387301146984,1805.4813232421875,256,1,0.03837607782334089,0.1364648288115859,2.6030198954045773,2.7394868792966007
16130,1779313063.3378756,49410.88137189,0.0028863626066595316,0.01884855516254902,1805.4842529296875,256,1,1.5510114694014192,0.13507325500249862,2.599162016250193,2.7342389637604354
16140,1779313090.9873912,49438.598327042,0.0028800058644264936,0.018619896844029427,1805.4869384765625,256,1,0.02455821689218283,0.13765292018651962,2.601106211543083,2.7387614088132977
16150,1779313118.7036946,49466.372070492,0.0029232229571789503,0.020023727789521217,1805.489501953125,256,1,0.02961011417210102,0.13698754142969846,2.6032658541575073,2.7402558421716092
16160,1779313146.477339,49494.15683991,0.0026982780545949936,0.01770017296075821,1805.4915771484375,256,1,0.03620552569627762,0.13473718669265508,2.6045546418055894,2.739293964393437
16170,1779313174.2632308,49521.938761494,0.002812104532495141,0.019383873790502548,1805.4940185546875,256,1,0.03761971425265074,0.13527343850582838,2.6039843179285524,2.739260044693947
16180,1779313202.0445638,49555.788602175,0.002914421958848834,0.017958255484700203,1805.4969482421875,256,1,0.03783893808722496,0.13579137101769448,2.602882787026465,2.7386764876544474
16190,1779313235.8936799,49593.205636086,0.0028187392745167017,0.01800946518778801,1805.4998779296875,256,1,0.6436478942632675,0.13487910907715558,2.604657564871013,2.739538893289864
16200,1779313273.31158,49620.980669934,0.002906227018684149,0.01860201358795166,1805.5025634765625,256,1,1.002261708676815,0.13545854352414607,2.602052463777363,2.737513083778322
16210,1779313301.0866969,49648.933974698,0.002645958447828889,0.01781724952161312,1805.5048828125,256,1,0.03401327803730965,0.14070123843848706,2.6014205807819963,2.742123812995851
16220,1779313329.039628,49676.744794822,0.002712046029046178,0.018115514889359474,1805.5072021484375,256,1,0.050934079475700854,0.1364007756114006,2.606241348013282,2.7426457040011885
16230,1779313356.8501565,49704.557425988,0.002757849870249629,0.018698668107390404,1805.509765625,256,1,0.03608137667179108,0.1344099933281541,2.608839726448059,2.743251911737025
16240,1779313384.6631234,49732.36899674,0.0028226091526448727,0.01897982694208622,1805.5125732421875,256,1,0.03735502678900957,0.135687811486423,2.6064610563218595,2.7421510072425006
16250,1779313412.4749951,49774.609625767,0.002575414953753352,0.016341689974069595,1805.5150146484375,256,1,0.03841307442635298,0.13535521570593118,2.605815310962498,2.7411728287115693
16260,1779313454.715858,49802.304958905,0.0026909082662314177,0.01650998927652836,1805.517822265625,256,1,1.4890296986326574,0.13602739665657282,2.5974754666909576,2.7335050581023097
16270,1779313482.410669,49830.033729479,0.0028131173457950354,0.017681792378425598,1805.5203857421875,256,1,0.023801680468022824,0.14063536357134582,2.6035970941185953,2.744234354607761
16280,1779313510.1388874,49857.777903431,0.00305152521468699,0.020622054114937782,1805.522705078125,256,1,0.02875808160752058,0.13681752569973468,2.6053812051191927,2.742200930416584
16290,1779313537.8832023,49885.530958961,0.0028902029152959585,0.019597556442022324,1805.5247802734375,256,1,0.035093380697071554,0.1327401464805007,2.6047709403559565,2.73751351647079
16300,1779313565.6362398,49913.448796046,0.0028354846872389317,0.01817174069583416,1805.527587890625,256,1,0.03132227957248688,0.13487500101327896,2.6074886137619613,2.742366038635373
16310,1779313593.5542178,49956.876713282,0.0029715069103986025,0.01930454932153225,1805.5302734375,256,1,0.04835115913301706,0.1339966680854559,2.60769217107445,2.74169141612947
16320,1779313636.9828246,49984.532297809,0.002866083523258567,0.019307132810354233,1805.533447265625,256,1,1.6086466213688255,0.1318093990907073,2.6006482906639574,2.7324601063504814
16330,1779313664.638059,50012.33898219,0.0030017727985978127,0.020228464156389236,1805.5360107421875,256,1,0.024519998207688333,0.13572103884071113,2.60369476005435,2.7394180400297046
16340,1779313692.4443648,50040.151224146,0.0027200826443731785,0.01823841780424118,1805.5389404296875,256,1,0.030278796330094337,0.13602522928267718,2.608096046745777,2.74412355851382
16350,1779313720.2568114,50068.007510663,0.002939783036708832,0.019564667716622353,1805.5413818359375,256,1,0.03805128447711468,0.13512331992387772,2.606316528841853,2.7414422918111088
16360,1779313748.113622,50095.805382502,0.0026536239311099052,0.018472520634531975,1805.5438232421875,256,1,0.04149062465876341,0.13528931010514497,2.6071585105732082,2.742450119368732
16370,1779313775.9109552,50124.450934757,0.0027131428942084312,0.019180620089173317,1805.5462646484375,256,1,0.03486996050924063,0.13647209983319045,2.6068164560943843,2.7432906713336704
16380,1779313804.5567086,50166.600933021,0.0026547887828201056,0.017858056351542473,1805.5487060546875,256,1,0.12388401050120593,0.1345135185867548,2.6045100767165423,2.7390258342027662
16390,1779313846.7067695,50194.307801436,0.002811091486364603,0.01857641339302063,1805.551025390625,256,1,1.4794132079929114,0.1369424879550934,2.597079517133534,2.7340239943936466
16400,1779313874.4143798,50222.090032256,0.0027413188945502043,0.02044808864593506,1805.5535888671875,256,1,0.027932070195674896,0.13784720785915852,2.603434276767075,2.7412836072966456
16410,1779313902.1956642,50249.774651545,0.0027927637565881014,0.018493851646780968,1805.5560302734375,256,1,0.032790030166506764,0.1359409924596548,2.6080456165596844,2.7439887553453444
16420,1779313929.881054,50277.475069635,0.0029666938353329897,0.02096792869269848,1805.558837890625,256,1,0.025121456757187844,0.1392176730558276,2.6025717571377753,2.7417915971949696
16430,1779313957.581183,50305.202354312,0.002870377153158188,0.018409138545393944,1805.5614013671875,256,1,0.027273307740688323,0.13900693710893391,2.6023489188402893,2.741357735916972
16440,1779313985.3087065,50347.515539647,0.0026796802412718534,0.018066570162773132,1805.563720703125,256,1,0.028380407206714153,0.14011291079223157,2.60271777883172,2.742832648009062
16450,1779314027.621408,50375.198159357,0.0026920221280306578,0.017299892380833626,1805.56640625,256,1,1.4931751416996122,0.13666522093117237,2.5996767792850735,2.7363441614434123
16460,1779314055.3039813,50402.944412815,0.0028058409225195646,0.016883106902241707,1805.5689697265625,256,1,0.026075450330972673,0.13576983828097583,2.6046075714752077,2.7403795260936024
16470,1779314083.0503535,50430.685935518,0.0027559474110603333,0.017913896590471268,1805.571533203125,256,1,0.027937744930386543,0.13704858869314193,2.6083682565018536,2.7454191433265804
16480,1779314110.7922506,50458.456067119,0.0029278367292135954,0.019558507949113846,1805.5740966796875,256,1,0.027599974907934664,0.13672903534024955,2.608226050250232,2.744957455433905
16490,1779314138.5619164,50486.204507211,0.0029483819380402565,0.01947164535522461,1805.5760498046875,256,1,0.031116905622184277,0.13648164682090283,2.6079656925052404,2.744449570775032
16500,1779314166.3101065,50519.651268754,0.0027738851495087147,0.019743507727980614,1805.578369140625,256,1,0.03124636597931385,0.13883630633354188,2.6031283771619202,2.741966742090881
16510,1779314199.756257,50556.564618046,0.0029293433763086796,0.019787324592471123,1805.5810546875,256,1,0.6063247472047806,0.1360674722120166,2.6004268428310753,2.736497834697366
16520,1779314236.6705637,50584.304873674,0.0027208600658923388,0.018749898299574852,1805.5836181640625,256,1,0.9496444316580892,0.13556489404290914,2.604460035264492,2.740026972256601
16530,1779314264.4108684,50612.029974979,0.0028686653822660446,0.018332522362470627,1805.586181640625,256,1,0.027306824550032617,0.13569624144583942,2.6094107113778593,2.7451093336567283
16540,1779314292.1357741,50639.771048292,0.0027566130738705397,0.019970158115029335,1805.5885009765625,256,1,0.0345258541405201,0.13514058962464331,2.601254224963486,2.7363969696685673
16550,1779314319.8766582,50667.562768046,0.0028662276454269886,0.02029336988925934,1805.591064453125,256,1,0.03167911395430565,0.13634702060371637,2.604324412718415,2.7406745145097373
16560,1779314347.6690266,50695.309770323,0.0028130190912634134,0.019342204555869102,1805.593994140625,256,1,0.03490736074745655,0.13611960280686616,2.6065889917314053,2.7427105758339168
16570,1779314375.4163487,50737.747456776,0.00282503804191947,0.01864606700837612,1805.5966796875,256,1,0.03164846710860729,0.1366531178355217,2.60494390912354,2.7415991228073837
16580,1779314417.8540468,50765.40617894,0.002634939970448613,0.017163535580039024,1805.5989990234375,256,1,1.5058045355603098,0.1360625283792615,2.6003291539847853,2.736393928527832
16590,1779314445.5118864,50793.112907448,0.0028664511628448963,0.018309621140360832,1805.601806640625,256,1,0.02396708242595196,0.1358531465753913,2.604567948915064,2.7404230119660498
16600,1779314473.219083,50820.885012185,0.0026171747595071793,0.016599897295236588,1805.6043701171875,256,1,0.028169694356620312,0.13668773900717496,2.60423342268914,2.74092335421592
16610,1779314500.9911602,50848.618545981,0.0027717805933207273,0.017603619024157524,1805.606689453125,256,1,0.03192317839711904,0.1368153238669038,2.6068148033693435,2.743631850928068
16620,1779314528.7244425,50876.37723848,0.00268497783690691,0.017749568447470665,1805.609375,256,1,0.02746413890272379,0.13789773676544428,2.606371391005814,2.744271040149033
16630,1779314556.4828675,50918.939243915,0.0026290963869541883,0.019099101424217224,1805.611572265625,256,1,0.030250710807740687,0.1392377309501171,2.6050465827807785,2.744286272674799
16640,1779314599.0451791,50946.655080126,0.002833673730492592,0.018998319283127785,1805.6136474609375,256,1,1.5201219201087952,0.13444376830011606,2.599848468787968,2.734294235520065
16650,1779314626.7610085,50974.373369755,0.002768172649666667,0.018068332225084305,1805.616455078125,256,1,0.02537613343447447,0.1375652624294162,2.6070302674546837,2.744597806595266
16660,1779314654.4780712,51002.113196151,0.002779279602691531,0.018175238743424416,1805.6187744140625,256,1,0.028082245774567128,0.1349023062735796,2.606965631619096,2.7418703174218537
16670,1779314682.2186708,51029.842959677,0.002602954162284732,0.017780784517526627,1805.621337890625,256,1,0.03571084719151259,0.13362736757844687,2.603084294870496,2.7367142509669065
16680,1779314709.9489179,51057.663130611,0.0026828113477677107,0.017424479126930237,1805.6234130859375,256,1,0.03403572179377079,0.13553233332931997,2.6016511041671038,2.7371858352795244
16690,1779314737.7683067,51086.2315396,0.002747395308688283,0.020759595558047295,1805.6259765625,256,1,0.03669599667191505,0.13760596346110104,2.605825455673039,2.7434337401762603
16700,1779314766.3369782,51128.07043209,0.0029845074750483036,0.020844046026468277,1805.6285400390625,256,1,0.11438547167927027,0.13496915493160486,2.6058865187689664,2.7408579248934983
16710,1779314808.1758282,51155.836655855,0.002626200672239065,0.018164638429880142,1805.6314697265625,256,1,1.4486511152237653,0.1348042769357562,2.5986769415438173,2.733483596146107
16720,1779314835.9422395,51183.639809188,0.002950163558125496,0.019489331170916557,1805.634033203125,256,1,0.02824237905442715,0.1355007080361247,2.610906320810318,2.7464097145944835
16730,1779314863.7451696,51211.403051945,0.0029054831247776747,0.021691080182790756,1805.63671875,256,1,0.03828144408762455,0.13429811019450427,2.6060214124619963,2.740321631357074
16740,1779314891.5086036,51239.241472841,0.002954641357064247,0.029339930042624474,1805.6395263671875,256,1,0.031001644767820837,0.1358082465827465,2.6077049294486643,2.7435153469443323
16750,1779314919.3466508,51267.216244205,0.002903619548305869,0.020324893295764923,1805.642578125,256,1,0.035831643454730513,0.13564982321113347,2.6106003362685444,2.746252532303333
16760,1779314947.3214252,51309.822184171,0.0027621269691735506,0.018468188121914864,1805.6455078125,256,1,0.049478767439723015,0.1344730330631137,2.6116010677069426,2.746076423674822
16770,1779314989.9277787,51337.435263585,0.002827119082212448,0.018454981967806816,1805.6478271484375,256,1,1.5238059382885694,0.1334198223426938,2.6014290252700447,2.7348512398079037
16780,1779315017.5417533,51365.162112796,0.0026355693116784096,0.017542535439133644,1805.6500244140625,256,1,0.02073873169720173,0.138161757029593,2.600954732298851,2.7391187919303777
16790,1779315045.2678947,51392.851784915,0.002714158734306693,0.01911735348403454,1805.6522216796875,256,1,0.024157850071787834,0.1373912561684847,2.6094830818474293,2.746876783296466
16800,1779315072.957392,51420.575280294,0.0028406677301973104,0.01786947064101696,1805.654541015625,256,1,0.025374020263552666,0.13538469523191451,2.60657277032733,2.7419598259031774
16810,1779315100.6811988,51448.279044226,0.0029093341436237097,0.018763162195682526,1805.6572265625,256,1,0.025196720845997334,0.13527173083275557,2.6104257462546228,2.7456996006891132
16820,1779315128.3845289,51481.89166557,0.0028584308456629515,0.01948610320687294,1805.6591796875,256,1,0.025374753400683403,0.13544709216803313,2.607822561264038,2.7432719634845855
16830,1779315161.9973562,51518.417544018,0.0027922417502850294,0.01930210553109646,1805.6617431640625,256,1,0.6199955154210329,0.13557737357914448,2.6040392111986876,2.739618757739663
16840,1779315198.5227427,51546.151102753,0.002812477294355631,0.020349916070699692,1805.6646728515625,256,1,0.9142402175813913,0.13495969641953706,2.6016692731529476,2.7366312444210052
16850,1779315226.2566164,51574.426154416,0.0027857355307787657,0.018169457092881203,1805.667236328125,256,1,0.02860631588846445,0.1354019483551383,2.6076407551765444,2.7430449694395067
16860,1779315254.5315003,51602.189170709,0.0028291884809732437,0.0197888370603323,1805.6695556640625,256,1,0.03216928988695145,0.12213616762310267,2.6713022595271467,2.793440816923976
16870,1779315282.294546,51629.9782459,0.0027665216475725174,0.01793169043958187,1805.671875,256,1,0.028609922155737877,0.135071193985641,2.610678171552718,2.745751597546041
16880,1779315310.0837958,51657.786056416,0.0027162220794707537,0.01818006858229637,1805.6741943359375,256,1,0.034864797815680505,0.13535206876695155,2.6068683717399836,2.7422229966148732
16890,1779315337.891172,51700.693820413,0.002805005759000778,0.018016373738646507,1805.6766357421875,256,1,0.037635529227554795,0.13446035832166672,2.6069599049165846,2.7414227932691575
16900,1779315380.7994452,51728.371433757,0.0026999551337212324,0.01854347251355648,1805.6787109375,256,1,1.5563263971358539,0.1361923836171627,2.5965445267036555,2.732739287801087
16910,1779315408.4767528,51756.098527085,0.0027714876923710108,0.02054823935031891,1805.6810302734375,256,1,0.022203963436186313,0.13664099406450986,2.607378412410617,2.74402182046324
16920,1779315436.2040174,51783.90786646,0.0028441851027309895,0.020422395318746567,1805.6839599609375,256,1,0.0242536349222064,0.1361089151352644,2.6105890862643717,2.746700381860137
16930,1779315464.013438,51811.800302629,0.0027236633468419313,0.018797362223267555,1805.6865234375,256,1,0.03366314172744751,0.13629428520798684,2.60941020809114,2.7457068542018535
16940,1779315491.905986,51839.684308114,0.0026898242067545652,0.017117755487561226,1805.6890869140625,256,1,0.04282481074333191,0.13547102734446526,2.609252320230007,2.744725778326392
16950,1779315519.7897701,51882.706551802,0.0026914793998003006,0.01881226897239685,1805.691650390625,256,1,0.046356786787509915,0.13677839394658803,2.6035826057195663,2.740363471955061
16960,1779315562.812024,51910.324981194,0.0028564909007400274,0.023759571835398674,1805.6942138671875,256,1,1.563314523920417,0.13343313317745925,2.6034606194123624,2.736896206997335
16970,1779315590.4304028,51938.048863548,0.002784339478239417,0.018769526854157448,1805.6966552734375,256,1,0.023798272386193274,0.13590891510248185,2.6004191875457763,2.736330530419946
16980,1779315618.1544313,51965.789794656,0.0029151083435863256,0.020430220291018486,1805.699462890625,256,1,0.024676907062530517,0.13591452203691007,2.610146233253181,2.7460631180554627
16990,1779315645.895836,51993.621209668,0.0027968226931989193,0.01950235851109028,1805.7017822265625,256,1,0.02955476101487875,0.13560825884342192,2.607415119372308,2.743025621213019
